material1,material2,material3,material4
dataset8360,dataset6500,dataset6745,dataset4917
dataset4338,dataset2549,dataset8695,dataset7966
dataset9388,dataset8091,dataset6140,dataset8222
dataset5179,dataset7391,dataset69,dataset5278
dataset3182,dataset7001,dataset899,dataset2479
dataset2003,dataset9762,dataset1201,dataset5623
dataset3279,dataset328,dataset8674,dataset2359
dataset8684,dataset5211,dataset2029,dataset6707
dataset4781,dataset4046,dataset9197,dataset1744
dataset3022,dataset4649,dataset6296,dataset7430
dataset6514,dataset6112,dataset587,dataset3701
dataset8839,dataset942,dataset2094,dataset9702
dataset4085,dataset3696,dataset5441,dataset683
dataset1851,dataset2624,dataset4967,dataset568
dataset459,dataset3461,dataset2544,dataset3395
dataset7999,dataset961,dataset7829,dataset7512
dataset1099,dataset9442,dataset4006,dataset4222
dataset5158,dataset8029,dataset4815,dataset4697
dataset772,dataset8430,dataset3269,dataset4565
dataset7983,dataset131,dataset9750,dataset3127
dataset7195,dataset1464,dataset6773,dataset4937
dataset7528,dataset1582,dataset4009,dataset7516
dataset3857,dataset6238,dataset1980,dataset2255
dataset9508,dataset8258,dataset7940,dataset7300
dataset1328,dataset5573,dataset5524,dataset183
dataset5900,dataset454,dataset5113,dataset8809
dataset4175,dataset2427,dataset2539,dataset1064
dataset1043,dataset4914,dataset1842,dataset2423
dataset8318,dataset5771,dataset1257,dataset1243
dataset5026,dataset6844,dataset4717,dataset1181
dataset2182,dataset5882,dataset9552,dataset2738
dataset5835,dataset1166,dataset791,dataset6016
dataset2944,dataset9535,dataset4208,dataset4765
dataset8336,dataset1676,dataset3456,dataset5051
dataset7919,dataset7316,dataset1885,dataset3631
dataset2159,dataset9787,dataset2578,dataset5983
dataset1357,dataset3366,dataset8145,dataset6780
dataset9007,dataset7438,dataset1052,dataset6942
dataset4839,dataset8033,dataset3670,dataset3071
dataset8141,dataset1078,dataset5247,dataset3603
dataset4573,dataset4437,dataset432,dataset9531
dataset3843,dataset7467,dataset7365,dataset8264
dataset3199,dataset1628,dataset1559,dataset3766
dataset909,dataset4670,dataset8047,dataset9875
dataset2067,dataset957,dataset4370,dataset4058
dataset8044,dataset9756,dataset1598,dataset4514
dataset337,dataset4497,dataset6252,dataset9806
dataset9641,dataset2900,dataset6682,dataset8660
dataset3218,dataset4734,dataset6551,dataset1340
dataset9488,dataset5760,dataset5119,dataset7419
dataset7066,dataset3397,dataset8576,dataset5335
dataset4569,dataset6291,dataset7224,dataset9739
dataset2975,dataset3748,dataset2702,dataset9302
dataset2779,dataset8154,dataset5464,dataset1943
dataset9027,dataset9995,dataset1104,dataset2888
dataset9716,dataset4933,dataset4776,dataset4692
dataset4893,dataset9583,dataset5106,dataset1465
dataset7148,dataset1753,dataset1993,dataset2918
dataset4546,dataset6340,dataset4310,dataset796
dataset3510,dataset8727,dataset7170,dataset1424
dataset1511,dataset5814,dataset5891,dataset9103
dataset3548,dataset1738,dataset6849,dataset1084
dataset911,dataset4167,dataset8052,dataset4687
dataset2839,dataset2874,dataset3406,dataset5995
dataset7670,dataset8703,dataset7124,dataset3940
dataset1001,dataset828,dataset5162,dataset5366
dataset7763,dataset2192,dataset3116,dataset1102
dataset8524,dataset9178,dataset7662,dataset6987
dataset4629,dataset1118,dataset5888,dataset4099
dataset8329,dataset6114,dataset5588,dataset1890
dataset606,dataset5169,dataset2968,dataset4094
dataset4294,dataset5863,dataset9554,dataset1227
dataset3164,dataset4912,dataset6990,dataset1687
dataset4134,dataset7462,dataset5463,dataset9252
dataset9607,dataset4945,dataset2327,dataset857
dataset9324,dataset7121,dataset434,dataset508
dataset9764,dataset3952,dataset820,dataset2346
dataset8206,dataset2898,dataset6868,dataset2565
dataset7925,dataset4725,dataset9935,dataset1883
dataset1,dataset3431,dataset7975,dataset6119
dataset8764,dataset3674,dataset771,dataset3416
dataset9087,dataset354,dataset5511,dataset8725
dataset6395,dataset357,dataset8382,dataset7389
dataset4570,dataset208,dataset9581,dataset1383
dataset8279,dataset6302,dataset8817,dataset6671
dataset7268,dataset1364,dataset867,dataset6454
dataset1141,dataset6194,dataset6449,dataset9390
dataset3800,dataset2704,dataset4675,dataset5744
dataset2495,dataset749,dataset3638,dataset4644
dataset8574,dataset1866,dataset419,dataset8072
dataset1407,dataset8962,dataset4322,dataset3457
dataset5059,dataset2845,dataset1695,dataset4715
dataset3694,dataset2860,dataset3403,dataset7038
dataset5018,dataset2254,dataset7091,dataset99
dataset1276,dataset2669,dataset7000,dataset7764
dataset9984,dataset5647,dataset1941,dataset3172
dataset4432,dataset9490,dataset3907,dataset1126
dataset4948,dataset724,dataset2206,dataset8721
dataset2237,dataset217,dataset6541,dataset7912
dataset7410,dataset8338,dataset1247,dataset3041
dataset4620,dataset9667,dataset5139,dataset5713
dataset1785,dataset8454,dataset9708,dataset2585
dataset3621,dataset2655,dataset7237,dataset1401
dataset8562,dataset8623,dataset2756,dataset8302
dataset3063,dataset2510,dataset6327,dataset9190
dataset9174,dataset5823,dataset9895,dataset7595
dataset4885,dataset9904,dataset464,dataset4586
dataset7327,dataset7090,dataset6141,dataset8231
dataset3413,dataset3827,dataset3126,dataset3334
dataset7581,dataset8961,dataset4902,dataset3400
dataset7271,dataset2879,dataset487,dataset4080
dataset4898,dataset366,dataset4891,dataset4516
dataset6228,dataset9285,dataset7507,dataset1075
dataset2558,dataset1747,dataset7432,dataset6712
dataset8287,dataset1264,dataset6377,dataset5947
dataset3568,dataset2275,dataset7845,dataset204
dataset3369,dataset8250,dataset7261,dataset4352
dataset8483,dataset7062,dataset2252,dataset9479
dataset6889,dataset7722,dataset7209,dataset4710
dataset8664,dataset8369,dataset3459,dataset4961
dataset7732,dataset5545,dataset5088,dataset6967
dataset5737,dataset8581,dataset1390,dataset5728
dataset1888,dataset3281,dataset609,dataset7305
dataset4022,dataset801,dataset8346,dataset8477
dataset7854,dataset448,dataset2266,dataset5526
dataset8485,dataset3511,dataset138,dataset2600
dataset5418,dataset444,dataset2819,dataset3355
dataset7294,dataset6803,dataset2691,dataset8594
dataset5510,dataset4926,dataset8389,dataset3602
dataset5264,dataset1565,dataset2800,dataset3693
dataset6414,dataset9975,dataset3329,dataset1655
dataset7967,dataset2420,dataset3981,dataset9304
dataset6059,dataset6262,dataset6898,dataset3729
dataset280,dataset1562,dataset9022,dataset8381
dataset7302,dataset7617,dataset2589,dataset8061
dataset1242,dataset2822,dataset3635,dataset958
dataset9033,dataset6816,dataset3541,dataset8686
dataset5657,dataset3918,dataset5821,dataset8152
dataset1909,dataset9654,dataset7870,dataset975
dataset8793,dataset3044,dataset2298,dataset6283
dataset9643,dataset1965,dataset1940,dataset8207
dataset5711,dataset9349,dataset6875,dataset6651
dataset5001,dataset4783,dataset3476,dataset7525
dataset8802,dataset2781,dataset773,dataset6908
dataset441,dataset147,dataset3056,dataset738
dataset3517,dataset2609,dataset4266,dataset9315
dataset2730,dataset9929,dataset956,dataset955
dataset7139,dataset4220,dataset6079,dataset335
dataset9191,dataset6867,dataset4237,dataset336
dataset3646,dataset4587,dataset8898,dataset3087
dataset9247,dataset1758,dataset1881,dataset4866
dataset3577,dataset893,dataset3178,dataset9106
dataset7396,dataset3991,dataset4024,dataset2369
dataset3680,dataset5925,dataset7219,dataset9938
dataset7729,dataset378,dataset6617,dataset777
dataset1081,dataset5767,dataset2977,dataset8531
dataset6539,dataset1349,dataset6993,dataset165
dataset3949,dataset9884,dataset8925,dataset8869
dataset6906,dataset7876,dataset1976,dataset1810
dataset3363,dataset3915,dataset7603,dataset7633
dataset1555,dataset178,dataset9983,dataset9427
dataset1489,dataset3494,dataset7510,dataset3132
dataset880,dataset9213,dataset9857,dataset8679
dataset9180,dataset5650,dataset7350,dataset2978
dataset9135,dataset1932,dataset428,dataset5890
dataset4227,dataset7944,dataset8262,dataset5228
dataset2038,dataset9193,dataset9950,dataset4256
dataset946,dataset531,dataset3404,dataset4896
dataset9378,dataset6297,dataset7820,dataset1159
dataset4756,dataset3243,dataset6264,dataset3159
dataset7792,dataset1523,dataset6040,dataset4337
dataset5667,dataset3896,dataset6881,dataset9661
dataset8429,dataset5536,dataset7592,dataset7864
dataset8641,dataset4307,dataset4659,dataset233
dataset9997,dataset2637,dataset9785,dataset7297
dataset4028,dataset922,dataset1822,dataset2608
dataset7088,dataset9794,dataset173,dataset2281
dataset9807,dataset4509,dataset9829,dataset8616
dataset8073,dataset5166,dataset5582,dataset608
dataset9281,dataset2469,dataset6435,dataset6798
dataset7650,dataset2013,dataset9865,dataset8350
dataset4448,dataset1252,dataset2439,dataset5387
dataset2118,dataset1920,dataset2841,dataset8620
dataset9605,dataset6680,dataset5969,dataset2728
dataset9949,dataset7404,dataset4038,dataset3454
dataset7898,dataset2025,dataset4702,dataset8720
dataset1608,dataset1345,dataset1935,dataset6966
dataset6358,dataset7326,dataset9698,dataset9446
dataset9112,dataset3558,dataset4962,dataset2004
dataset6460,dataset4831,dataset6430,dataset1977
dataset7579,dataset2997,dataset1689,dataset6401
dataset8196,dataset5020,dataset3075,dataset3489
dataset5275,dataset1410,dataset3338,dataset5186
dataset9971,dataset7813,dataset5507,dataset2557
dataset5522,dataset9905,dataset7156,dataset5984
dataset252,dataset3716,dataset6451,dataset1397
dataset7558,dataset9650,dataset290,dataset5217
dataset1153,dataset3424,dataset6635,dataset3504
dataset9970,dataset5997,dataset4089,dataset3186
dataset7315,dataset9789,dataset5109,dataset8636
dataset8405,dataset5259,dataset6179,dataset4284
dataset944,dataset2945,dataset3726,dataset8303
dataset3271,dataset3026,dataset2668,dataset5421
dataset7894,dataset730,dataset3583,dataset1296
dataset9062,dataset6231,dataset9586,dataset6646
dataset9459,dataset327,dataset7334,dataset1720
dataset6128,dataset426,dataset4728,dataset2284
dataset1679,dataset5796,dataset9418,dataset4144
dataset5751,dataset119,dataset9205,dataset1526
dataset5298,dataset6107,dataset8709,dataset9439
dataset3834,dataset9988,dataset3723,dataset52
dataset491,dataset4075,dataset856,dataset2654
dataset2804,dataset5015,dataset7281,dataset7157
dataset3325,dataset6854,dataset2835,dataset5469
dataset1617,dataset2351,dataset1554,dataset8825
dataset9577,dataset4972,dataset6991,dataset711
dataset8396,dataset3209,dataset8629,dataset1613
dataset8,dataset9673,dataset2194,dataset1652
dataset8018,dataset5911,dataset6748,dataset1376
dataset4434,dataset8602,dataset6817,dataset4386
dataset848,dataset4331,dataset5175,dataset4393
dataset9257,dataset287,dataset7928,dataset2709
dataset1263,dataset1740,dataset2441,dataset7457
dataset5242,dataset9438,dataset1651,dataset7427
dataset1394,dataset5443,dataset6860,dataset6051
dataset1928,dataset9769,dataset889,dataset6378
dataset1611,dataset4241,dataset8769,dataset6150
dataset4971,dataset9636,dataset3085,dataset5592
dataset5532,dataset4462,dataset2960,dataset1853
dataset1238,dataset122,dataset7108,dataset3932
dataset273,dataset2418,dataset6664,dataset6270
dataset901,dataset8850,dataset3549,dataset9072
dataset3347,dataset5100,dataset8994,dataset6624
dataset2170,dataset2712,dataset4081,dataset5368
dataset5719,dataset6753,dataset2337,dataset2870
dataset5852,dataset795,dataset6408,dataset7900
dataset9006,dataset8556,dataset9814,dataset4384
dataset2476,dataset3434,dataset6497,dataset9707
dataset8827,dataset3714,dataset7551,dataset4558
dataset3221,dataset9044,dataset6586,dataset2643
dataset1779,dataset7834,dataset7026,dataset1806
dataset7827,dataset2599,dataset4660,dataset3387
dataset4299,dataset1513,dataset289,dataset2035
dataset8393,dataset2859,dataset5336,dataset4172
dataset2112,dataset8252,dataset9236,dataset3986
dataset971,dataset9251,dataset430,dataset948
dataset7762,dataset8055,dataset5889,dataset1535
dataset3808,dataset3135,dataset581,dataset5291
dataset5913,dataset4130,dataset8880,dataset6886
dataset1459,dataset23,dataset8687,dataset3203
dataset9110,dataset5764,dataset9357,dataset209
dataset8545,dataset460,dataset5156,dataset1344
dataset6533,dataset3895,dataset5261,dataset5994
dataset245,dataset565,dataset8157,dataset7454
dataset8554,dataset3466,dataset5662,dataset6516
dataset1338,dataset4877,dataset4996,dataset8005
dataset6517,dataset3824,dataset8532,dataset271
dataset8767,dataset9375,dataset4117,dataset7490
dataset1893,dataset3725,dataset9838,dataset2793
dataset4214,dataset8086,dataset4388,dataset8711
dataset7862,dataset2611,dataset3562,dataset1180
dataset1142,dataset6398,dataset6786,dataset4032
dataset3493,dataset9555,dataset8710,dataset6767
dataset9352,dataset8740,dataset9943,dataset8996
dataset8130,dataset9888,dataset3267,dataset8960
dataset3139,dataset9234,dataset73,dataset6488
dataset6720,dataset4499,dataset3296,dataset7899
dataset9327,dataset5032,dataset8732,dataset969
dataset5542,dataset927,dataset650,dataset1421
dataset4297,dataset7890,dataset2154,dataset9934
dataset7701,dataset615,dataset269,dataset9752
dataset6386,dataset9136,dataset3998,dataset1862
dataset1782,dataset6279,dataset8592,dataset511
dataset3359,dataset7578,dataset1979,dataset1225
dataset2963,dataset9037,dataset8521,dataset9685
dataset4863,dataset7472,dataset4176,dataset171
dataset3731,dataset7444,dataset7208,dataset401
dataset8487,dataset5212,dataset2811,dataset6532
dataset8803,dataset2503,dataset2149,dataset4572
dataset5783,dataset5986,dataset4842,dataset540
dataset4757,dataset1299,dataset7632,dataset9276
dataset5209,dataset8541,dataset6277,dataset4034
dataset5712,dataset4396,dataset9633,dataset9159
dataset8645,dataset4305,dataset9727,dataset718
dataset7715,dataset9942,dataset4128,dataset3676
dataset2967,dataset4794,dataset9407,dataset3449
dataset3228,dataset1952,dataset7409,dataset5190
dataset4597,dataset9269,dataset6781,dataset8470
dataset4719,dataset1531,dataset350,dataset132
dataset3959,dataset4626,dataset3143,dataset5921
dataset5898,dataset8876,dataset3889,dataset706
dataset8897,dataset1025,dataset780,dataset19
dataset242,dataset2020,dataset1486,dataset4827
dataset7773,dataset4348,dataset1342,dataset6667
dataset7909,dataset4812,dataset6785,dataset4385
dataset9550,dataset7339,dataset6427,dataset1110
dataset7524,dataset5792,dataset4014,dataset512
dataset2986,dataset1016,dataset2131,dataset8162
dataset250,dataset940,dataset6850,dataset9391
dataset292,dataset2274,dataset6351,dataset1354
dataset9278,dataset2242,dataset8239,dataset886
dataset439,dataset2037,dataset8914,dataset2365
dataset2896,dataset6328,dataset9271,dataset3762
dataset8675,dataset1269,dataset2342,dataset9334
dataset4913,dataset6642,dataset2325,dataset2673
dataset5529,dataset7318,dataset3093,dataset1919
dataset7006,dataset9241,dataset30,dataset953
dataset1891,dataset1663,dataset1898,dataset8765
dataset3724,dataset9010,dataset1588,dataset4439
dataset2380,dataset4941,dataset7380,dataset1823
dataset8617,dataset8499,dataset4791,dataset9847
dataset4722,dataset5205,dataset4645,dataset2129
dataset8611,dataset3394,dataset3665,dataset4876
dataset27,dataset6133,dataset4446,dataset5564
dataset3739,dataset4630,dataset2596,dataset4486
dataset4090,dataset7370,dataset3150,dataset7690
dataset3817,dataset6842,dataset7159,dataset1114
dataset8573,dataset8863,dataset3253,dataset6180
dataset1520,dataset1901,dataset9318,dataset2775
dataset2560,dataset3557,dataset154,dataset8977
dataset6305,dataset5857,dataset7451,dataset5972
dataset9080,dataset5773,dataset7127,dataset3211
dataset5230,dataset5108,dataset1991,dataset2930
dataset9372,dataset3046,dataset7643,dataset4440
dataset3469,dataset7149,dataset6693,dataset6930
dataset8608,dataset633,dataset7979,dataset5334
dataset7657,dataset1022,dataset7982,dataset4528
dataset3038,dataset3051,dataset3819,dataset5244
dataset6856,dataset8010,dataset6135,dataset8136
dataset598,dataset7435,dataset1186,dataset4165
dataset4944,dataset3651,dataset9175,dataset6955
dataset124,dataset6826,dataset7873,dataset7941
dataset4020,dataset7553,dataset9808,dataset9445
dataset343,dataset5188,dataset5907,dataset4339
dataset8153,dataset1793,dataset9041,dataset1204
dataset7605,dataset7479,dataset185,dataset2931
dataset8059,dataset8683,dataset1892,dataset1292
dataset3012,dataset4991,dataset7408,dataset7252
dataset9398,dataset6824,dataset4261,dataset8854
dataset6226,dataset3728,dataset7532,dataset1955
dataset2466,dataset816,dataset9655,dataset4369
dataset9568,dataset5769,dataset211,dataset9504
dataset8256,dataset2422,dataset8339,dataset3677
dataset3448,dataset4211,dataset5965,dataset9646
dataset3938,dataset4044,dataset3569,dataset9686
dataset6739,dataset3094,dataset833,dataset140
dataset6325,dataset8087,dataset743,dataset2285
dataset9184,dataset4550,dataset4684,dataset8166
dataset7104,dataset1903,dataset7981,dataset8188
dataset6726,dataset7783,dataset9977,dataset6496
dataset7323,dataset6174,dataset5780,dataset243
dataset3551,dataset9710,dataset616,dataset2550
dataset2581,dataset3447,dataset4884,dataset2426
dataset164,dataset4260,dataset276,dataset5533
dataset1217,dataset6502,dataset5766,dataset2190
dataset7782,dataset9392,dataset5425,dataset4911
dataset1443,dataset4399,dataset9536,dataset9161
dataset4323,dataset3886,dataset3820,dataset361
dataset8748,dataset5290,dataset7696,dataset5515
dataset6375,dataset1917,dataset3254,dataset3911
dataset8743,dataset4239,dataset2467,dataset1626
dataset3352,dataset2588,dataset9090,dataset9001
dataset8480,dataset1123,dataset108,dataset4275
dataset2615,dataset1071,dataset5085,dataset6156
dataset7550,dataset7835,dataset1058,dataset2675
dataset1160,dataset8797,dataset6956,dataset9093
dataset6088,dataset3364,dataset3236,dataset8639
dataset6001,dataset8815,dataset8988,dataset8007
dataset5915,dataset4070,dataset2483,dataset2701
dataset9701,dataset5094,dataset1769,dataset6253
dataset9721,dataset9518,dataset7112,dataset7284
dataset8276,dataset8092,dataset3307,dataset2368
dataset1986,dataset841,dataset9008,dataset5643
dataset6863,dataset552,dataset386,dataset7007
dataset6465,dataset6639,dataset5746,dataset8779
dataset6242,dataset7075,dataset4133,dataset9068
dataset3428,dataset4470,dataset6683,dataset5721
dataset8986,dataset3985,dataset7480,dataset4995
dataset1158,dataset4272,dataset1293,dataset7478
dataset4192,dataset8877,dataset1768,dataset4964
dataset5956,dataset9821,dataset4952,dataset4017
dataset882,dataset1178,dataset3426,dataset2050
dataset4698,dataset4533,dataset3468,dataset9331
dataset1273,dataset7463,dataset6320,dataset9430
dataset5615,dataset7963,dataset6666,dataset2014
dataset7660,dataset8437,dataset1298,dataset8568
dataset5691,dataset918,dataset240,dataset5280
dataset5652,dataset6734,dataset5869,dataset7215
dataset1130,dataset7234,dataset1845,dataset7547
dataset6806,dataset9627,dataset6458,dataset8426
dataset1801,dataset4854,dataset6054,dataset3875
dataset2672,dataset4662,dataset8917,dataset2055
dataset4013,dataset6184,dataset9094,dataset4657
dataset9520,dataset9648,dataset7506,dataset9098
dataset5702,dataset8997,dataset8401,dataset7692
dataset2867,dataset3323,dataset6948,dataset2626
dataset4708,dataset3552,dataset5115,dataset1036
dataset1592,dataset5172,dataset17,dataset2133
dataset4583,dataset9502,dataset7110,dataset3235
dataset7817,dataset9043,dataset3996,dataset9723
dataset837,dataset6388,dataset3092,dataset876
dataset2586,dataset5248,dataset2583,dataset6648
dataset3372,dataset7938,dataset1867,dataset9538
dataset8159,dataset9962,dataset5819,dataset1728
dataset1282,dataset5312,dataset2402,dataset5626
dataset7970,dataset9622,dataset9307,dataset4956
dataset6997,dataset1825,dataset4409,dataset9755
dataset5182,dataset2692,dataset2180,dataset2496
dataset2854,dataset1812,dataset3571,dataset144
dataset7179,dataset9034,dataset254,dataset2665
dataset3386,dataset1408,dataset4371,dataset2660
dataset7373,dataset4179,dataset919,dataset3277
dataset7663,dataset5593,dataset7724,dataset3722
dataset2828,dataset1539,dataset8821,dataset2776
dataset5909,dataset3573,dataset4683,dataset2937
dataset4656,dataset5640,dataset8424,dataset1449
dataset5868,dataset6846,dataset6086,dataset5035
dataset1112,dataset3892,dataset3217,dataset5114
dataset482,dataset7591,dataset7893,dataset2528
dataset6641,dataset5560,dataset3069,dataset8328
dataset1233,dataset404,dataset4193,dataset223
dataset9784,dataset8601,dataset3120,dataset8296
dataset8954,dataset5134,dataset6403,dataset9758
dataset9817,dataset7986,dataset5241,dataset7989
dataset3035,dataset4464,dataset6376,dataset4201
dataset9603,dataset5955,dataset6836,dataset4492
dataset1244,dataset3072,dataset1672,dataset9693
dataset9873,dataset804,dataset8224,dataset5052
dataset6062,dataset5749,dataset4993,dataset6315
dataset2853,dataset8899,dataset3502,dataset879
dataset5904,dataset7980,dataset330,dataset4194
dataset9910,dataset5527,dataset2198,dataset5321
dataset234,dataset2433,dataset753,dataset1387
dataset3149,dataset6486,dataset5505,dataset9532
dataset6431,dataset9253,dataset6590,dataset6397
dataset9210,dataset9245,dataset9403,dataset4473
dataset9913,dataset7768,dataset3970,dataset8718
dataset1817,dataset9666,dataset8776,dataset8310
dataset137,dataset9465,dataset2391,dataset7018
dataset5829,dataset5225,dataset1185,dataset6983
dataset3806,dataset566,dataset8947,dataset4301
dataset4463,dataset5960,dataset493,dataset6266
dataset7677,dataset4737,dataset5192,dataset8871
dataset4398,dataset9653,dataset1696,dataset3850
dataset4365,dataset7852,dataset1202,dataset9320
dataset1706,dataset7847,dataset375,dataset8291
dataset6278,dataset3761,dataset2317,dataset7837
dataset3286,dataset2693,dataset1869,dataset9644
dataset9827,dataset9582,dataset3627,dataset3242
dataset9856,dataset3931,dataset1474,dataset6211
dataset700,dataset7937,dataset2374,dataset8042
dataset6686,dataset8111,dataset8230,dataset7771
dataset8888,dataset6799,dataset847,dataset1393
dataset1482,dataset4833,dataset9170,dataset8139
dataset7548,dataset9077,dataset6230,dataset153
dataset1168,dataset1392,dataset1624,dataset1048
dataset663,dataset4424,dataset1684,dataset2081
dataset3233,dataset5514,dataset9766,dataset6995
dataset9084,dataset9891,dataset3634,dataset5660
dataset2644,dataset1780,dataset3114,dataset500
dataset3534,dataset8418,dataset9400,dataset89
dataset3343,dataset9609,dataset2741,dataset7440
dataset5342,dataset2183,dataset3506,dataset7269
dataset2243,dataset1091,dataset7577,dataset3052
dataset9658,dataset8486,dataset184,dataset532
dataset6633,dataset7969,dataset6146,dataset2489
dataset2991,dataset5957,dataset3191,dataset1503
dataset8849,dataset9907,dataset6418,dataset316
dataset57,dataset644,dataset4389,dataset9009
dataset6104,dataset6544,dataset8443,dataset7545
dataset499,dataset1665,dataset3869,dataset4219
dataset6115,dataset1119,dataset4246,dataset420
dataset9455,dataset80,dataset5048,dataset7153
dataset6236,dataset9796,dataset3707,dataset9652
dataset5041,dataset3297,dataset1773,dataset6432
dataset3318,dataset3181,dataset3398,dataset8667
dataset640,dataset5914,dataset3576,dataset3503
dataset998,dataset2432,dataset6711,dataset8929
dataset7638,dataset2007,dataset3883,dataset8078
dataset4942,dataset8249,dataset2617,dataset5075
dataset6677,dataset2517,dataset7680,dataset7620
dataset980,dataset8041,dataset4522,dataset5086
dataset5831,dataset2073,dataset4714,dataset3383
dataset3811,dataset7188,dataset4519,dataset82
dataset5795,dataset8647,dataset7639,dataset2332
dataset5395,dataset3368,dataset2921,dataset8015
dataset7337,dataset2946,dataset6821,dataset158
dataset8697,dataset1742,dataset3200,dataset8614
dataset7165,dataset9757,dataset4482,dataset3727
dataset8161,dataset7154,dataset7399,dataset7406
dataset3968,dataset647,dataset8143,dataset4729
dataset2640,dataset5875,dataset2614,dataset2231
dataset1333,dataset4592,dataset4616,dataset4774
dataset9619,dataset6714,dataset1574,dataset6694
dataset1131,dataset4392,dataset7780,dataset6969
dataset1032,dataset3530,dataset6441,dataset1502
dataset2700,dataset6362,dataset8000,dataset5268
dataset9397,dataset6464,dataset7027,dataset6248
dataset7767,dataset2306,dataset5811,dataset6354
dataset7814,dataset8032,dataset2040,dataset9700
dataset2725,dataset9503,dataset5734,dataset5822
dataset1275,dataset2310,dataset7544,dataset29
dataset1028,dataset8479,dataset2258,dataset4960
dataset7089,dataset8518,dataset7048,dataset47
dataset5622,dataset1783,dataset7132,dataset5636
dataset5104,dataset2697,dataset4754,dataset5939
dataset2622,dataset7331,dataset4475,dataset4333
dataset5989,dataset6709,dataset6485,dataset5617
dataset6217,dataset8028,dataset4487,dataset4820
dataset6257,dataset44,dataset1125,dataset8511
dataset6337,dataset8142,dataset6381,dataset3777
dataset1304,dataset2265,dataset6101,dataset6599
dataset5547,dataset9506,dataset8380,dataset9765
dataset9553,dataset9799,dataset5638,dataset768
dataset8024,dataset1434,dataset9624,dataset2895
dataset888,dataset1915,dataset8928,dataset5400
dataset9020,dataset1703,dataset1351,dataset7309
dataset7500,dataset9657,dataset5758,dataset8864
dataset7069,dataset7859,dataset8992,dataset5757
dataset5470,dataset5253,dataset2478,dataset7541
dataset2165,dataset3642,dataset8390,dataset2209
dataset2247,dataset3624,dataset2115,dataset3436
dataset2726,dataset1188,dataset7005,dataset4639
dataset6043,dataset7061,dataset822,dataset8434
dataset3866,dataset9728,dataset342,dataset935
dataset8998,dataset4574,dataset2222,dataset8630
dataset6727,dataset9705,dataset1800,dataset2226
dataset3265,dataset8619,dataset4152,dataset3652
dataset5846,dataset5501,dataset4397,dataset6390
dataset3118,dataset8465,dataset4467,dataset7593
dataset4554,dataset4356,dataset2625,dataset3779
dataset2455,dataset6509,dataset1189,dataset2072
dataset5479,dataset4415,dataset410,dataset754
dataset4291,dataset2753,dataset2033,dataset3878
dataset3024,dataset3108,dataset4837,dataset5985
dataset7099,dataset2732,dataset695,dataset3771
dataset2061,dataset7515,dataset2785,dataset5466
dataset9254,dataset5095,dataset9793,dataset20
dataset3689,dataset2340,dataset2996,dataset2964
dataset6968,dataset2103,dataset484,dataset8456
dataset4263,dataset1856,dataset8916,dataset5830
dataset9267,dataset5271,dataset4267,dataset8304
dataset2648,dataset6554,dataset6998,dataset4069
dataset1237,dataset6045,dataset1360,dataset6901
dataset8364,dataset6871,dataset8415,dataset9930
dataset3402,dataset4091,dataset1254,dataset7386
dataset5374,dataset8181,dataset9656,dataset9264
dataset1607,dataset7117,dataset92,dataset6614
dataset8958,dataset4668,dataset843,dataset1646
dataset104,dataset9695,dataset8884,dataset2400
dataset7280,dataset4207,dataset4932,dataset389
dataset249,dataset3686,dataset4542,dataset4458
dataset7857,dataset8319,dataset7111,dataset5414
dataset8794,dataset6021,dataset2409,dataset5806
dataset9028,dataset7267,dataset5350,dataset6492
dataset8215,dataset8635,dataset3382,dataset1688
dataset4742,dataset5627,dataset5922,dataset3881
dataset2184,dataset983,dataset3585,dataset2681
dataset1997,dataset7998,dataset2661,dataset97
dataset6852,dataset3769,dataset6105,dataset6380
dataset2176,dataset4378,dataset9771,dataset7895
dataset3989,dataset4979,dataset6934,dataset9849
dataset9239,dataset1787,dataset4327,dataset5327
dataset8150,dataset2271,dataset1631,dataset3292
dataset2219,dataset9050,dataset4325,dataset9513
dataset6978,dataset2685,dataset5842,dataset6696
dataset4332,dataset2187,dataset3473,dataset2885
dataset4990,dataset885,dataset6851,dataset4671
dataset6894,dataset1116,dataset8503,dataset8890
dataset334,dataset908,dataset6163,dataset1205
dataset625,dataset6915,dataset2682,dataset2214
dataset595,dataset4646,dataset9981,dataset5916
dataset8806,dataset5355,dataset6640,dataset127
dataset696,dataset7028,dataset8792,dataset8640
dataset2932,dataset1128,dataset258,dataset3090
dataset588,dataset2221,dataset4113,dataset3156
dataset4780,dataset3711,dataset1814,dataset5432
dataset5720,dataset5349,dataset5007,dataset285
dataset5579,dataset9894,dataset2212,dataset5191
dataset3257,dataset8408,dataset3407,dataset8216
dataset716,dataset40,dataset3,dataset3230
dataset6267,dataset3282,dataset3019,dataset7878
dataset709,dataset2224,dataset6201,dataset1485
dataset6643,dataset452,dataset9369,dataset5950
dataset2446,dataset4802,dataset6597,dataset2104
dataset7239,dataset2116,dataset4469,dataset4064
dataset3261,dataset8200,dataset5272,dataset746
dataset3649,dataset8841,dataset1476,dataset8522
dataset9097,dataset5665,dataset7665,dataset5274
dataset7676,dataset1677,dataset7403,dataset4153
dataset7693,dataset9588,dataset3482,dataset5610
dataset1169,dataset8223,dataset4862,dataset5273
