material1,material2,material3,material4
dataset3859,dataset5781,dataset5789,dataset139
dataset1744,dataset1136,dataset9616,dataset1090
dataset8976,dataset6843,dataset5805,dataset9598
dataset6326,dataset9979,dataset3547,dataset7961
dataset1251,dataset4718,dataset4375,dataset9229
dataset7260,dataset9986,dataset3595,dataset650
dataset825,dataset6439,dataset4515,dataset7610
dataset9655,dataset8747,dataset9373,dataset491
dataset3407,dataset583,dataset3289,dataset1785
dataset4827,dataset9406,dataset2818,dataset700
dataset6318,dataset9546,dataset9250,dataset4281
dataset3487,dataset9659,dataset7148,dataset8636
dataset6073,dataset5144,dataset9881,dataset2253
dataset9437,dataset9651,dataset8682,dataset5263
dataset4920,dataset851,dataset9353,dataset3520
dataset1771,dataset5584,dataset2847,dataset805
dataset5450,dataset7385,dataset8714,dataset1713
dataset7255,dataset3149,dataset2082,dataset6976
dataset6907,dataset5878,dataset5926,dataset8234
dataset8913,dataset5115,dataset8429,dataset4498
dataset9775,dataset441,dataset3269,dataset9510
dataset545,dataset6213,dataset6460,dataset4100
dataset8624,dataset7918,dataset4721,dataset2397
dataset4697,dataset1929,dataset8188,dataset7145
dataset3370,dataset6906,dataset7644,dataset7420
dataset3260,dataset6127,dataset506,dataset395
dataset9951,dataset6573,dataset1267,dataset9122
dataset6235,dataset8501,dataset5210,dataset9247
dataset711,dataset6160,dataset4993,dataset4371
dataset4537,dataset6770,dataset8998,dataset9980
dataset3718,dataset8261,dataset462,dataset4601
dataset6404,dataset7825,dataset4377,dataset8926
dataset2160,dataset7589,dataset8977,dataset2890
dataset533,dataset8196,dataset3213,dataset8306
dataset5281,dataset922,dataset9201,dataset6237
dataset1308,dataset2576,dataset8558,dataset2507
dataset4023,dataset5616,dataset7221,dataset1181
dataset6771,dataset9644,dataset7474,dataset7821
dataset6243,dataset880,dataset2060,dataset3569
dataset298,dataset1300,dataset3739,dataset6328
dataset833,dataset8226,dataset7426,dataset7108
dataset2208,dataset4302,dataset6652,dataset1545
dataset7152,dataset8121,dataset6812,dataset202
dataset7275,dataset2558,dataset457,dataset3710
dataset2604,dataset2896,dataset3588,dataset856
dataset6096,dataset2832,dataset2114,dataset5180
dataset3380,dataset4423,dataset2823,dataset1770
dataset3751,dataset9869,dataset2401,dataset813
dataset5130,dataset9913,dataset2817,dataset4775
dataset503,dataset4731,dataset8426,dataset8047
dataset320,dataset7029,dataset279,dataset597
dataset7723,dataset9103,dataset8457,dataset1542
dataset620,dataset4178,dataset8512,dataset3266
dataset1411,dataset8784,dataset9008,dataset4546
dataset4607,dataset8789,dataset7019,dataset5312
dataset5439,dataset4508,dataset4956,dataset5560
dataset2387,dataset564,dataset6776,dataset6702
dataset8390,dataset4871,dataset5096,dataset2049
dataset3637,dataset5132,dataset1916,dataset9530
dataset9774,dataset520,dataset9566,dataset6578
dataset9862,dataset8135,dataset2050,dataset3791
dataset4197,dataset4667,dataset1365,dataset1166
dataset1010,dataset2120,dataset5370,dataset901
dataset1191,dataset8782,dataset2541,dataset9683
dataset5319,dataset8093,dataset6667,dataset9914
dataset7904,dataset1407,dataset9194,dataset8090
dataset5979,dataset5016,dataset4903,dataset1529
dataset5484,dataset3395,dataset7147,dataset2005
dataset983,dataset8493,dataset3939,dataset9678
dataset8663,dataset3104,dataset7621,dataset4224
dataset3423,dataset6238,dataset4615,dataset7310
dataset2808,dataset148,dataset6816,dataset5773
dataset5966,dataset7872,dataset3397,dataset7309
dataset4436,dataset1316,dataset535,dataset3961
dataset6649,dataset9135,dataset494,dataset3352
dataset8199,dataset4570,dataset6023,dataset964
dataset8337,dataset190,dataset7421,dataset1094
dataset3146,dataset7503,dataset8105,dataset6188
dataset8021,dataset6798,dataset4974,dataset8057
dataset2024,dataset6731,dataset8143,dataset8570
dataset3388,dataset8936,dataset5912,dataset5414
dataset3151,dataset7641,dataset6401,dataset996
dataset3867,dataset442,dataset8514,dataset4593
dataset6367,dataset7508,dataset7618,dataset8680
dataset3978,dataset1711,dataset1343,dataset7956
dataset4313,dataset6767,dataset7721,dataset1626
dataset4054,dataset1968,dataset5589,dataset8328
dataset3575,dataset5858,dataset5913,dataset9410
dataset9569,dataset6755,dataset7399,dataset9453
dataset6931,dataset9746,dataset3405,dataset1347
dataset8665,dataset1259,dataset1973,dataset8083
dataset8128,dataset3620,dataset6216,dataset4412
dataset9576,dataset6780,dataset1138,dataset4944
dataset3730,dataset859,dataset6006,dataset8729
dataset4069,dataset393,dataset2780,dataset3357
dataset3969,dataset3916,dataset2837,dataset6934
dataset9708,dataset815,dataset9491,dataset3279
dataset8185,dataset2521,dataset5922,dataset6627
dataset6930,dataset5540,dataset2267,dataset2939
dataset2107,dataset6003,dataset4420,dataset8007
dataset5724,dataset4198,dataset7517,dataset8730
dataset2751,dataset27,dataset4488,dataset7187
dataset786,dataset2672,dataset4012,dataset4074
dataset9978,dataset8897,dataset1913,dataset7852
dataset7378,dataset797,dataset9786,dataset9661
dataset3527,dataset5449,dataset697,dataset4905
dataset6734,dataset4985,dataset1688,dataset5972
dataset6681,dataset4961,dataset4790,dataset908
dataset2333,dataset7091,dataset1193,dataset8263
dataset8444,dataset73,dataset8879,dataset8391
dataset9934,dataset8989,dataset9787,dataset8613
dataset5102,dataset4948,dataset4533,dataset1778
dataset5261,dataset2350,dataset8180,dataset2109
dataset7756,dataset2581,dataset9074,dataset827
dataset5326,dataset8341,dataset6938,dataset7208
dataset3478,dataset9807,dataset4460,dataset6753
dataset7080,dataset9823,dataset7185,dataset6147
dataset4465,dataset1863,dataset1638,dataset4216
dataset2246,dataset176,dataset9553,dataset166
dataset8545,dataset5838,dataset1255,dataset8708
dataset4994,dataset1274,dataset255,dataset3183
dataset7916,dataset8118,dataset4682,dataset8740
dataset4414,dataset5610,dataset2057,dataset3339
dataset962,dataset464,dataset485,dataset2066
dataset5712,dataset2958,dataset4936,dataset9202
dataset3457,dataset5107,dataset7544,dataset9588
dataset2693,dataset9840,dataset7198,dataset4215
dataset1335,dataset7788,dataset2609,dataset7890
dataset1399,dataset687,dataset3396,dataset8632
dataset1506,dataset4306,dataset237,dataset8828
dataset77,dataset9175,dataset7752,dataset8724
dataset5681,dataset1627,dataset1924,dataset7468
dataset5951,dataset2536,dataset9742,dataset6071
dataset9815,dataset2794,dataset5741,dataset2213
dataset7725,dataset3205,dataset5497,dataset9554
dataset4305,dataset446,dataset3752,dataset2690
dataset5889,dataset2374,dataset9089,dataset6197
dataset5869,dataset1853,dataset7460,dataset2051
dataset21,dataset6795,dataset4233,dataset5510
dataset7328,dataset4406,dataset1378,dataset7775
dataset8993,dataset2380,dataset1183,dataset4066
dataset5190,dataset2545,dataset2130,dataset9812
dataset6545,dataset1439,dataset4374,dataset1780
dataset6991,dataset2466,dataset7090,dataset8163
dataset2196,dataset3805,dataset4632,dataset3649
dataset2417,dataset5564,dataset8411,dataset1477
dataset4164,dataset6728,dataset4663,dataset1322
dataset2341,dataset63,dataset9894,dataset5987
dataset5936,dataset562,dataset715,dataset4152
dataset5812,dataset6603,dataset718,dataset8367
dataset7770,dataset4419,dataset4241,dataset7553
dataset4923,dataset6024,dataset2069,dataset9230
dataset7561,dataset1928,dataset8354,dataset6456
dataset1436,dataset1683,dataset5365,dataset9983
dataset2796,dataset4749,dataset9718,dataset8899
dataset7960,dataset4970,dataset9762,dataset5486
dataset4058,dataset2493,dataset5011,dataset8267
dataset6877,dataset1031,dataset956,dataset6496
dataset1568,dataset4802,dataset5273,dataset8630
dataset1036,dataset9438,dataset8159,dataset639
dataset9090,dataset5218,dataset839,dataset9167
dataset8020,dataset9900,dataset6381,dataset470
dataset2694,dataset3906,dataset9426,dataset8469
dataset9420,dataset6962,dataset2547,dataset8473
dataset7768,dataset117,dataset7133,dataset749
dataset1475,dataset727,dataset7505,dataset6625
dataset7595,dataset1248,dataset8957,dataset2984
dataset2091,dataset2426,dataset3736,dataset1232
dataset2061,dataset6411,dataset981,dataset4603
dataset3073,dataset1907,dataset6955,dataset4134
dataset888,dataset4968,dataset9399,dataset4292
dataset1731,dataset9583,dataset4547,dataset3505
dataset8220,dataset7466,dataset3274,dataset6222
dataset9273,dataset5470,dataset4214,dataset641
dataset9346,dataset4917,dataset4235,dataset8002
dataset1282,dataset1684,dataset8772,dataset5656
dataset8553,dataset1219,dataset8244,dataset1694
dataset4950,dataset7590,dataset3671,dataset1925
dataset2600,dataset8252,dataset1129,dataset2112
dataset1165,dataset7061,dataset8089,dataset2072
dataset4957,dataset9539,dataset4934,dataset5536
dataset9239,dataset1234,dataset5974,dataset3797
dataset7026,dataset7007,dataset1190,dataset5361
dataset1570,dataset4837,dataset3037,dataset7235
dataset5341,dataset3464,dataset8298,dataset2666
dataset2411,dataset6996,dataset3624,dataset7679
dataset8535,dataset7132,dataset4528,dataset6988
dataset1432,dataset8248,dataset2315,dataset745
dataset8901,dataset3551,dataset9178,dataset5171
dataset4372,dataset2667,dataset8403,dataset5153
dataset1849,dataset9465,dataset2195,dataset205
dataset3419,dataset1275,dataset2254,dataset3103
dataset9814,dataset402,dataset2443,dataset2294
dataset9405,dataset5287,dataset9640,dataset3656
dataset1063,dataset5844,dataset6077,dataset7431
dataset4317,dataset2034,dataset138,dataset169
dataset4814,dataset4373,dataset3743,dataset896
dataset6356,dataset6817,dataset3338,dataset2200
dataset8795,dataset9425,dataset6517,dataset6148
dataset7558,dataset6464,dataset9457,dataset8276
dataset5233,dataset8223,dataset9391,dataset6498
dataset6393,dataset2381,dataset4705,dataset919
dataset842,dataset8865,dataset9684,dataset6106
dataset4500,dataset3124,dataset6029,dataset3208
dataset5630,dataset2031,dataset4348,dataset4430
dataset8474,dataset5248,dataset4860,dataset492
dataset142,dataset2465,dataset7035,dataset3526
dataset6600,dataset898,dataset7242,dataset9203
dataset9654,dataset5122,dataset7064,dataset6236
dataset4805,dataset342,dataset5751,dataset3726
dataset5191,dataset8635,dataset7522,dataset5464
dataset7672,dataset4323,dataset476,dataset8211
dataset8463,dataset6363,dataset6295,dataset1557
dataset8723,dataset8670,dataset107,dataset9635
dataset2512,dataset6298,dataset8800,dataset4785
dataset5413,dataset4289,dataset4027,dataset3799
dataset1787,dataset6515,dataset9670,dataset2964
dataset8254,dataset1560,dataset1302,dataset3661
dataset8518,dataset3908,dataset8454,dataset5175
dataset7388,dataset9377,dataset272,dataset5463
dataset1762,dataset7519,dataset9885,dataset4850
dataset8780,dataset5255,dataset3816,dataset1209
dataset501,dataset519,dataset7637,dataset3128
dataset7995,dataset4336,dataset947,dataset1608
dataset7763,dataset2771,dataset1253,dataset9310
dataset7259,dataset2968,dataset7173,dataset9985
dataset6365,dataset5809,dataset3227,dataset5194
dataset3087,dataset5730,dataset6526,dataset5690
dataset6610,dataset473,dataset3245,dataset7011
dataset6000,dataset5272,dataset8133,dataset9821
dataset8749,dataset1452,dataset2058,dataset9104
dataset333,dataset6944,dataset5369,dataset6804
dataset4635,dataset9867,dataset8529,dataset3966
dataset6066,dataset86,dataset9264,dataset2897
dataset7288,dataset2543,dataset798,dataset613
dataset8920,dataset663,dataset1414,dataset6334
dataset9214,dataset1022,dataset7714,dataset4674
dataset2390,dataset5471,dataset3727,dataset9723
dataset5621,dataset7969,dataset1235,dataset2217
dataset1349,dataset8387,dataset2563,dataset9854
dataset2367,dataset1708,dataset2803,dataset3439
dataset2488,dataset1423,dataset7585,dataset8230
dataset9981,dataset6355,dataset7138,dataset3775
dataset2715,dataset4844,dataset1765,dataset7947
dataset7884,dataset803,dataset3665,dataset8761
dataset7191,dataset6720,dataset7570,dataset8804
dataset4722,dataset8483,dataset7271,dataset7480
dataset4077,dataset9279,dataset2773,dataset9768
dataset340,dataset9386,dataset6981,dataset7745
dataset5757,dataset9543,dataset317,dataset4535
dataset6468,dataset5767,dataset9915,dataset838
dataset9731,dataset2587,dataset2238,dataset6429
dataset7394,dataset8195,dataset3096,dataset1317
dataset6676,dataset3757,dataset67,dataset359
dataset9091,dataset7055,dataset2825,dataset643
dataset9531,dataset1318,dataset2856,dataset7201
dataset9996,dataset2250,dataset4441,dataset8516
dataset3040,dataset5392,dataset4131,dataset611
dataset6735,dataset5356,dataset3246,dataset737
dataset9584,dataset1272,dataset742,dataset5260
dataset1212,dataset1601,dataset4439,dataset5640
dataset3801,dataset945,dataset6492,dataset7559
dataset858,dataset5744,dataset9938,dataset4725
dataset6385,dataset4043,dataset7406,dataset9749
dataset2067,dataset2961,dataset8921,dataset5335
dataset3120,dataset9483,dataset7849,dataset6345
dataset4026,dataset9732,dataset1226,dataset5672
dataset5187,dataset477,dataset5495,dataset5087
dataset8104,dataset305,dataset4496,dataset9271
dataset2047,dataset4659,dataset4009,dataset2311
dataset3195,dataset3716,dataset3662,dataset3346
dataset6879,dataset3262,dataset5202,dataset2544
dataset2928,dataset53,dataset8374,dataset8000
dataset6870,dataset8131,dataset4824,dataset9468
dataset7,dataset1528,dataset4260,dataset2076
dataset7427,dataset3958,dataset8353,dataset234
dataset3609,dataset3967,dataset1828,dataset5875
dataset1329,dataset4071,dataset7482,dataset3709
dataset635,dataset3971,dataset3466,dataset560
dataset4180,dataset6662,dataset2103,dataset3733
dataset8893,dataset2123,dataset1246,dataset1256
dataset4890,dataset2779,dataset7218,dataset6572
dataset325,dataset7666,dataset9236,dataset6937
dataset1167,dataset6590,dataset7885,dataset5017
dataset2384,dataset4267,dataset7004,dataset5940
dataset164,dataset3122,dataset3885,dataset9038
dataset4159,dataset4552,dataset2391,dataset1173
dataset8914,dataset4296,dataset8300,dataset183
dataset3982,dataset4847,dataset7369,dataset52
dataset241,dataset5868,dataset1944,dataset1564
dataset9627,dataset1723,dataset5127,dataset2611
dataset4239,dataset1479,dataset4741,dataset9603
dataset2184,dataset4316,dataset5433,dataset3031
dataset2285,dataset557,dataset6265,dataset2736
dataset9751,dataset3100,dataset9955,dataset1035
dataset9296,dataset2306,dataset5676,dataset853
dataset9130,dataset9806,dataset4114,dataset7444
dataset9879,dataset319,dataset9160,dataset5684
dataset2470,dataset2215,dataset5708,dataset8205
dataset5649,dataset2709,dataset6475,dataset8864
dataset4437,dataset8366,dataset3020,dataset9024
dataset8762,dataset8467,dataset3210,dataset5876
dataset8227,dataset5547,dataset7299,dataset5318
dataset2437,dataset8817,dataset691,dataset5387
dataset414,dataset6259,dataset6340,dataset7023
dataset5917,dataset2121,dataset4983,dataset5294
dataset1695,dataset420,dataset1178,dataset4247
dataset9419,dataset4981,dataset9064,dataset7136
dataset5198,dataset281,dataset9506,dataset5594
dataset9782,dataset8175,dataset8332,dataset2352
dataset8266,dataset7781,dataset2577,dataset8649
dataset2447,dataset2413,dataset4464,dataset3422
dataset8903,dataset1026,dataset8141,dataset499
dataset8417,dataset5860,dataset7510,dataset7646
dataset9977,dataset1786,dataset1781,dataset3698
dataset5778,dataset6315,dataset820,dataset439
dataset6019,dataset7345,dataset6585,dataset9715
dataset9943,dataset6787,dataset8035,dataset3350
dataset6727,dataset5659,dataset1593,dataset6167
dataset7900,dataset6364,dataset3783,dataset8361
dataset5903,dataset7434,dataset3438,dataset4728
dataset2201,dataset8560,dataset9390,dataset6541
dataset3119,dataset1402,dataset1964,dataset5733
dataset8929,dataset8350,dataset23,dataset8533
dataset11,dataset5468,dataset793,dataset7997
dataset9265,dataset4125,dataset3516,dataset5587
dataset6407,dataset2710,dataset9191,dataset7896
dataset3152,dataset2207,dataset6746,dataset582
dataset4088,dataset9820,dataset4478,dataset8029
dataset2884,dataset4093,dataset9189,dataset8070
dataset3690,dataset982,dataset490,dataset2481
dataset3828,dataset7154,dataset6638,dataset2230
dataset790,dataset6452,dataset6706,dataset8106
dataset3524,dataset352,dataset8874,dataset6465
dataset7047,dataset5808,dataset1667,dataset875
dataset4640,dataset6376,dataset4617,dataset4684
dataset7105,dataset7912,dataset4166,dataset3663
dataset4314,dataset7864,dataset5427,dataset5201
dataset8140,dataset2588,dataset3293,dataset1495
dataset8645,dataset2150,dataset7978,dataset4
dataset6070,dataset3907,dataset3674,dataset3398
dataset7823,dataset4404,dataset5820,dataset4526
dataset8585,dataset3977,dataset4393,dataset4479
dataset5257,dataset9380,dataset4643,dataset4282
dataset3865,dataset3869,dataset2903,dataset2919
dataset4877,dataset1504,dataset6790,dataset8844
dataset8427,dataset5251,dataset2078,dataset5507
dataset3181,dataset5776,dataset616,dataset2458
dataset3341,dataset8925,dataset9066,dataset7974
dataset2145,dataset408,dataset2326,dataset7899
dataset2840,dataset951,dataset2539,dataset5534
dataset9173,dataset709,dataset4825,dataset4878
dataset9920,dataset8355,dataset7545,dataset7661
dataset2669,dataset8326,dataset3953,dataset3959
dataset6741,dataset8242,dataset7041,dataset7334
dataset9581,dataset8766,dataset4271,dataset9140
dataset7616,dataset4427,dataset9335,dataset5596
dataset5919,dataset1067,dataset1443,dataset5636
dataset7417,dataset2991,dataset8555,dataset7027
dataset1749,dataset4295,dataset3942,dataset1794
dataset8568,dataset6455,dataset2388,dataset9210
dataset3576,dataset7741,dataset1097,dataset4753
dataset3064,dataset1164,dataset9856,dataset3222
dataset2354,dataset9349,dataset1431,dataset6410
dataset3941,dataset4136,dataset6919,dataset6575
dataset9547,dataset2661,dataset6459,dataset4474
dataset6241,dataset7225,dataset5022,dataset9504
dataset2814,dataset8524,dataset2564,dataset5417
dataset3321,dataset3221,dataset8304,dataset1592
dataset5204,dataset9989,dataset2777,dataset7409
dataset3962,dataset7711,dataset9800,dataset8734
dataset3305,dataset4338,dataset4202,dataset4273
dataset7965,dataset989,dataset9290,dataset8079
dataset4133,dataset3497,dataset7190,dataset3241
dataset7816,dataset5957,dataset1905,dataset6809
dataset9928,dataset5771,dataset1563,dataset6623
dataset4734,dataset9348,dataset6471,dataset1882
dataset8849,dataset7794,dataset2106,dataset4845
dataset7911,dataset542,dataset5163,dataset7870
dataset7875,dataset4893,dataset4466,dataset2292
dataset4132,dataset9589,dataset3701,dataset9065
dataset386,dataset6124,dataset6902,dataset3512
dataset8702,dataset4360,dataset5161,dataset6153
dataset8763,dataset4895,dataset8911,dataset1812
dataset5246,dataset2858,dataset6117,dataset5700
dataset2714,dataset6689,dataset7857,dataset4157
dataset7897,dataset3174,dataset5816,dataset7471
dataset1449,dataset876,dataset227,dataset4578
dataset6279,dataset2428,dataset5843,dataset8895
dataset8115,dataset621,dataset3417,dataset9929
dataset5114,dataset8415,dataset5562,dataset3610
dataset4690,dataset2351,dataset327,dataset8833
dataset5770,dataset3565,dataset1843,dataset808
dataset7820,dataset8771,dataset3268,dataset6067
dataset7155,dataset9809,dataset8293,dataset1953
dataset6844,dataset3315,dataset271,dataset1215
dataset526,dataset3545,dataset6204,dataset1469
dataset3399,dataset777,dataset4366,dataset7072
dataset5090,dataset2083,dataset7382,dataset6064
dataset9206,dataset8393,dataset5842,dataset6956
dataset3301,dataset2949,dataset3749,dataset1418
dataset7841,dataset4274,dataset1718,dataset6679
dataset5078,dataset151,dataset3280,dataset44
dataset9231,dataset5476,dataset4858,dataset6642
dataset2259,dataset7631,dataset1572,dataset2325
dataset7117,dataset1461,dataset4706,dataset1996
dataset3401,dataset3605,dataset3102,dataset8981
dataset4791,dataset1793,dataset4104,dataset4676
dataset7239,dataset4868,dataset5079,dataset9113
dataset7895,dataset4249,dataset4205,dataset9778
dataset70,dataset1705,dataset2614,dataset5018
dataset4576,dataset5500,dataset2021,dataset9857
dataset5762,dataset1735,dataset42,dataset1114
dataset6687,dataset2932,dataset1981,dataset201
dataset1628,dataset6262,dataset7423,dataset5821
dataset3483,dataset2298,dataset4183,dataset3214
dataset3897,dataset2670,dataset7523,dataset4383
dataset6977,dataset170,dataset7697,dataset601
dataset835,dataset6789,dataset6788,dataset266
dataset841,dataset7735,dataset3821,dataset3695
dataset9704,dataset7551,dataset9896,dataset5245
dataset8219,dataset6966,dataset5099,dataset1800
dataset4598,dataset5431,dataset7499,dataset3230
dataset8270,dataset4337,dataset7277,dataset447
dataset7030,dataset1920,dataset7307,dataset9232
dataset7698,dataset840,dataset4356,dataset6329
dataset4524,dataset4446,dataset233,dataset8459
dataset2186,dataset8769,dataset1613,dataset4727
dataset9509,dataset5025,dataset4900,dataset6951
dataset5549,dataset3818,dataset7507,dataset7017
dataset3008,dataset6353,dataset6069,dataset5192
dataset9197,dataset5151,dataset1412,dataset9067
dataset9042,dataset8894,dataset1753,dataset9874
dataset7258,dataset8050,dataset7856,dataset9134
dataset7447,dataset4495,dataset1877,dataset2702
dataset62,dataset3912,dataset5155,dataset8246
dataset9030,dataset496,dataset1527,dataset7625
dataset2519,dataset5385,dataset9630,dataset6766
dataset5154,dataset8580,dataset3616,dataset7854
dataset3731,dataset8017,dataset3412,dataset4853
dataset4592,dataset6714,dataset2099,dataset2738
dataset5430,dataset5422,dataset3824,dataset4011
dataset8918,dataset2914,dataset7931,dataset5098
dataset2444,dataset2839,dataset1685,dataset8536
dataset7540,dataset8719,dataset9036,dataset8494
dataset8791,dataset8272,dataset2868,dataset8867
dataset6251,dataset2416,dataset1822,dataset8221
dataset5458,dataset1045,dataset6636,dataset3459
dataset6953,dataset1691,dataset1512,dataset4382
dataset3756,dataset2404,dataset5697,dataset6038
dataset4052,dataset4759,dataset950,dataset2440
dataset9012,dataset7538,dataset1836,dataset1000
dataset3360,dataset1051,dataset6621,dataset7682
dataset7263,dataset8207,dataset8151,dataset4600
dataset3275,dataset474,dataset1745,dataset2081
dataset7889,dataset3441,dataset6935,dataset5546
dataset2695,dataset4642,dataset8471,dataset4483
dataset5085,dataset9770,dataset1935,dataset8931
dataset3591,dataset1197,dataset3513,dataset7802
dataset9889,dataset3502,dataset7384,dataset8329
dataset1364,dataset264,dataset4653,dataset3682
dataset3235,dataset208,dataset5577,dataset189
dataset5707,dataset7058,dataset4020,dataset8399
dataset5574,dataset6036,dataset8203,dataset2194
dataset7332,dataset661,dataset8040,dataset9991
dataset5719,dataset9385,dataset8967,dataset3030
dataset9397,dataset1445,dataset8187,dataset5673
dataset7497,dataset558,dataset9671,dataset3632
dataset1704,dataset2953,dataset2883,dataset6098
dataset251,dataset2288,dataset8338,dataset4869
dataset4212,dataset1999,dataset1147,dataset9431
dataset3919,dataset9287,dataset8785,dataset2966
dataset8152,dataset9757,dataset9649,dataset7356
dataset2104,dataset2086,dataset7060,dataset4140
dataset9432,dataset1430,dataset2475,dataset2240
dataset8339,dataset3211,dataset7342,dataset2477
dataset9181,dataset463,dataset9987,dataset5290
dataset9948,dataset9018,dataset9477,dataset8574
dataset2260,dataset51,dataset2785,dataset384
dataset4251,dataset9602,dataset7959,dataset8982
dataset3168,dataset4044,dataset2533,dataset8176
dataset5277,dataset409,dataset1854,dataset2166
dataset2305,dataset8520,dataset6711,dataset6359
dataset3931,dataset7016,dataset6683,dataset322
dataset8515,dataset4480,dataset534,dataset2681
dataset7910,dataset8692,dataset4866,dataset3076
dataset3696,dataset3427,dataset690,dataset410
dataset1112,dataset7247,dataset3256,dataset4211
dataset7576,dataset5140,dataset9454,dataset6489
dataset14,dataset2699,dataset3356,dataset3461
dataset3742,dataset6406,dataset3116,dataset5111
dataset8907,dataset1681,dataset6161,dataset9288
dataset2222,dataset2987,dataset6886,dataset8870
dataset9888,dataset9251,dataset2042,dataset5446
dataset4222,dataset8748,dataset2568,dataset6832
dataset4004,dataset353,dataset4838,dataset8484
dataset960,dataset425,dataset345,dataset4511
dataset316,dataset654,dataset5408,dataset4801
dataset3157,dataset4045,dataset9789,dataset6426
dataset8992,dataset7098,dataset6587,dataset5396
dataset3036,dataset2698,dataset9534,dataset936
dataset3097,dataset4892,dataset2727,dataset7174
dataset6586,dataset2226,dataset7557,dataset8063
dataset1485,dataset7371,dataset6097,dataset5552
dataset9793,dataset5014,dataset2894,dataset9832
dataset2504,dataset730,dataset6694,dataset1826
dataset2864,dataset9186,dataset7819,dataset2307
dataset9262,dataset5666,dataset6999,dataset9962
dataset2144,dataset9374,dataset2453,dataset9254
dataset9073,dataset5342,dataset7619,dataset4353
dataset8255,dataset3617,dataset8032,dataset1686
dataset130,dataset2430,dataset2156,dataset1746
dataset4227,dataset3431,dataset7172,dataset3518
dataset336,dataset8775,dataset4998,dataset2087
dataset9930,dataset4624,dataset3014,dataset6856
dataset1502,dataset567,dataset3447,dataset5043
dataset4223,dataset3887,dataset9233,dataset3050
dataset8446,dataset406,dataset76,dataset6752
dataset4637,dataset3771,dataset7773,dataset7673
dataset5749,dataset4529,dataset3721,dataset9316
dataset4354,dataset2013,dataset5654,dataset5023
dataset2223,dataset1125,dataset6032,dataset8043
dataset2954,dataset5752,dataset6619,dataset2410
dataset6793,dataset127,dataset8317,dataset7967
dataset2686,dataset3400,dataset7087,dataset1932
dataset6837,dataset5310,dataset7693,dataset7013
dataset444,dataset6589,dataset4055,dataset4279
dataset7914,dataset1175,dataset4778,dataset847
dataset2234,dataset9750,dataset1776,dataset2697
dataset1938,dataset8179,dataset1559,dataset4364
dataset4413,dataset3746,dataset5557,dataset4086
dataset1417,dataset7981,dataset3489,dataset8808
dataset4434,dataset9171,dataset2981,dataset1832
dataset2229,dataset6709,dataset2717,dataset9912
dataset3834,dataset906,dataset3684,dataset7753
dataset9023,dataset5068,dataset9752,dataset1536
dataset5561,dataset4822,dataset1013,dataset1288
dataset8679,dataset3750,dataset8776,dataset3200
dataset8181,dataset3237,dataset6857,dataset1214
dataset375,dataset3373,dataset3294,dataset1887
dataset6123,dataset9308,dataset2359,dataset5859
dataset3898,dataset2124,dataset4720,dataset2602
dataset3960,dataset7772,dataset4661,dataset1937
dataset1416,dataset1902,dataset3848,dataset4122
dataset1075,dataset2336,dataset369,dataset2537
dataset4063,dataset4572,dataset4660,dataset6531
dataset9428,dataset1766,dataset5162,dataset230
dataset8372,dataset7599,dataset9222,dataset2149
dataset2019,dataset330,dataset5645,dataset6574
dataset516,dataset249,dataset6803,dataset1225
dataset6094,dataset6757,dataset536,dataset5013
dataset4992,dataset8323,dataset8136,dataset1435
dataset7418,dataset9612,dataset7295,dataset5292
dataset6118,dataset4807,dataset1687,dataset9726
dataset1792,dataset3472,dataset845,dataset5925
dataset4175,dataset3539,dataset486,dataset699
dataset6754,dataset1057,dataset5956,dataset6309
dataset8947,dataset3029,dataset3639,dataset8904
dataset5580,dataset9021,dataset2291,dataset5517
dataset150,dataset5286,dataset6037,dataset6320
dataset1189,dataset6639,dataset1689,dataset5999
dataset3334,dataset3986,dataset2014,dataset5106
dataset1080,dataset7498,dataset6797,dataset756
dataset168,dataset2760,dataset3344,dataset6044
dataset6209,dataset1884,dataset3845,dataset5790
dataset193,dataset2142,dataset5550,dataset1815
dataset6493,dataset5235,dataset1299,dataset5084
dataset9131,dataset9824,dataset8162,dataset5289
dataset7071,dataset5429,dataset5386,dataset4897
dataset630,dataset1,dataset8667,dataset6283
dataset8072,dataset1406,dataset3150,dataset1655
dataset9446,dataset6408,dataset8213,dataset5224
dataset3002,dataset605,dataset6308,dataset968
dataset2071,dataset6716,dataset3592,dataset9761
dataset672,dataset3112,dataset5537,dataset4453
dataset5,dataset4851,dataset6647,dataset9709
dataset4829,dataset8225,dataset3922,dataset8654
dataset7370,dataset8395,dataset7346,dataset9136
dataset6021,dataset6272,dataset9973,dataset3780
dataset2180,dataset9401,dataset95,dataset7548
dataset39,dataset8015,dataset1049,dataset6378
dataset706,dataset1676,dataset4378,dataset2176
dataset7141,dataset5254,dataset7336,dataset5886
dataset3723,dataset9997,dataset8697,dataset5648
dataset1038,dataset8294,dataset3970,dataset8204
dataset236,dataset3186,dataset1177,dataset4200
dataset4626,dataset4774,dataset9608,dataset8406
dataset224,dataset6191,dataset6894,dataset6242
dataset3720,dataset8109,dataset4733,dataset2266
dataset7668,dataset3164,dataset6470,dataset9079
dataset3871,dataset8405,dataset7554,dataset2233
dataset3382,dataset5075,dataset772,dataset1657
