material1,material2,material3,material4
dataset2648,dataset7524,dataset3186,dataset4679
dataset9963,dataset6712,dataset1184,dataset6180
dataset7509,dataset423,dataset4831,dataset728
dataset6260,dataset586,dataset187,dataset9391
dataset180,dataset639,dataset6571,dataset6654
dataset1615,dataset3702,dataset7368,dataset8110
dataset9152,dataset2247,dataset7635,dataset397
dataset8140,dataset3991,dataset9043,dataset2856
dataset3676,dataset8727,dataset4680,dataset6404
dataset7463,dataset6093,dataset5914,dataset8521
dataset2803,dataset7809,dataset9169,dataset3093
dataset8004,dataset881,dataset5737,dataset7280
dataset9897,dataset1617,dataset5072,dataset2125
dataset2992,dataset3061,dataset5391,dataset7360
dataset4024,dataset7486,dataset7840,dataset7262
dataset2843,dataset3241,dataset3882,dataset1192
dataset7232,dataset2176,dataset8048,dataset7304
dataset1508,dataset8309,dataset1400,dataset805
dataset5576,dataset5573,dataset2597,dataset4635
dataset6303,dataset4165,dataset8658,dataset2797
dataset5438,dataset7482,dataset4360,dataset7152
dataset1786,dataset6592,dataset1414,dataset8606
dataset9688,dataset5730,dataset4139,dataset5164
dataset2781,dataset5644,dataset7313,dataset6981
dataset4994,dataset3855,dataset8747,dataset461
dataset8049,dataset5636,dataset9968,dataset7044
dataset4857,dataset6003,dataset9654,dataset9249
dataset5883,dataset983,dataset1869,dataset7875
dataset3432,dataset6273,dataset7345,dataset1688
dataset6304,dataset7544,dataset9686,dataset5994
dataset9639,dataset9922,dataset9877,dataset8943
dataset672,dataset4862,dataset5184,dataset5276
dataset7484,dataset9567,dataset4962,dataset3062
dataset2112,dataset3644,dataset8478,dataset7773
dataset8487,dataset4285,dataset5890,dataset163
dataset1193,dataset7392,dataset6821,dataset5411
dataset4475,dataset7887,dataset4221,dataset8754
dataset9737,dataset9498,dataset9631,dataset9503
dataset3970,dataset8148,dataset9519,dataset6017
dataset8597,dataset7794,dataset908,dataset9999
dataset4892,dataset5432,dataset198,dataset2828
dataset7743,dataset7477,dataset3698,dataset6894
dataset8139,dataset8981,dataset4611,dataset4303
dataset8546,dataset6666,dataset9206,dataset2136
dataset4833,dataset9890,dataset6084,dataset8007
dataset7150,dataset1698,dataset1727,dataset759
dataset3232,dataset3595,dataset7592,dataset7049
dataset927,dataset3772,dataset1572,dataset4031
dataset1221,dataset7222,dataset1705,dataset4433
dataset7661,dataset5991,dataset3094,dataset6824
dataset4778,dataset3801,dataset2552,dataset6878
dataset8931,dataset9818,dataset566,dataset7143
dataset9830,dataset2076,dataset160,dataset3142
dataset6109,dataset8495,dataset3680,dataset915
dataset2680,dataset1206,dataset428,dataset5145
dataset7503,dataset8320,dataset2167,dataset8771
dataset3509,dataset1501,dataset7789,dataset3330
dataset7995,dataset1939,dataset1789,dataset9098
dataset4579,dataset548,dataset3255,dataset2212
dataset4846,dataset2096,dataset2887,dataset1520
dataset9829,dataset4517,dataset9979,dataset6904
dataset902,dataset2584,dataset2578,dataset2433
dataset2612,dataset6600,dataset1963,dataset9027
dataset8151,dataset6440,dataset3605,dataset9684
dataset3711,dataset2617,dataset5356,dataset3570
dataset5981,dataset266,dataset3452,dataset7971
dataset6663,dataset8349,dataset9226,dataset3551
dataset9920,dataset4033,dataset9221,dataset5643
dataset6258,dataset1509,dataset1077,dataset2642
dataset2278,dataset9900,dataset43,dataset5330
dataset5984,dataset3788,dataset7286,dataset6186
dataset1807,dataset7485,dataset103,dataset4841
dataset6405,dataset3907,dataset6924,dataset3688
dataset4709,dataset2675,dataset8889,dataset7511
dataset6023,dataset5179,dataset5216,dataset3407
dataset3193,dataset2401,dataset7192,dataset547
dataset6839,dataset2062,dataset5155,dataset6910
dataset1209,dataset8659,dataset2879,dataset435
dataset8421,dataset8244,dataset8117,dataset8745
dataset1434,dataset9557,dataset934,dataset2358
dataset2632,dataset3157,dataset2809,dataset2198
dataset3877,dataset6523,dataset972,dataset6112
dataset3920,dataset8427,dataset4866,dataset5613
dataset5719,dataset7749,dataset1088,dataset85
dataset140,dataset4804,dataset3202,dataset7172
dataset6156,dataset923,dataset9040,dataset4090
dataset9755,dataset2128,dataset1127,dataset4790
dataset8053,dataset3729,dataset7425,dataset4739
dataset8517,dataset3159,dataset9085,dataset393
dataset5464,dataset3913,dataset5731,dataset7930
dataset2066,dataset9415,dataset747,dataset9835
dataset9699,dataset7308,dataset7615,dataset4979
dataset7109,dataset1623,dataset7256,dataset9368
dataset1882,dataset8063,dataset5243,dataset7146
dataset1384,dataset6203,dataset5245,dataset861
dataset2139,dataset9316,dataset7276,dataset7521
dataset5482,dataset1651,dataset5158,dataset6584
dataset3358,dataset6517,dataset2439,dataset6259
dataset8481,dataset5046,dataset90,dataset6340
dataset5663,dataset1722,dataset7718,dataset3665
dataset9892,dataset8683,dataset1622,dataset7992
dataset6246,dataset2244,dataset3547,dataset3537
dataset7242,dataset1584,dataset1880,dataset2422
dataset5150,dataset2908,dataset4480,dataset9479
dataset9950,dataset7778,dataset2030,dataset1335
dataset5945,dataset6011,dataset2712,dataset2774
dataset4185,dataset9846,dataset4887,dataset4409
dataset978,dataset8189,dataset8813,dataset1368
dataset3366,dataset1357,dataset2939,dataset9286
dataset424,dataset7086,dataset1222,dataset6437
dataset6504,dataset8119,dataset6558,dataset3421
dataset4840,dataset1218,dataset109,dataset2652
dataset1706,dataset9783,dataset7946,dataset4294
dataset3463,dataset5043,dataset1534,dataset8693
dataset2314,dataset4559,dataset5583,dataset7781
dataset1281,dataset1803,dataset9056,dataset4449
dataset4562,dataset2046,dataset8328,dataset2497
dataset824,dataset7291,dataset9068,dataset4421
dataset7181,dataset9447,dataset9522,dataset7041
dataset7553,dataset2927,dataset5846,dataset9643
dataset6088,dataset7928,dataset4935,dataset2161
dataset6255,dataset9527,dataset2775,dataset6075
dataset5479,dataset8651,dataset5848,dataset8504
dataset6758,dataset1151,dataset6792,dataset858
dataset3628,dataset4630,dataset7632,dataset3809
dataset235,dataset3936,dataset3836,dataset493
dataset8090,dataset6044,dataset7803,dataset613
dataset4949,dataset6431,dataset926,dataset4048
dataset6740,dataset6436,dataset3080,dataset6071
dataset355,dataset3473,dataset7508,dataset5255
dataset9121,dataset6934,dataset1160,dataset6474
dataset3906,dataset9761,dataset5302,dataset7
dataset7606,dataset1337,dataset3908,dataset1084
dataset4235,dataset551,dataset1244,dataset697
dataset1856,dataset5615,dataset9485,dataset4548
dataset7481,dataset6486,dataset4054,dataset4876
dataset4230,dataset7384,dataset2336,dataset4759
dataset1369,dataset207,dataset6237,dataset4277
dataset5052,dataset482,dataset8547,dataset6637
dataset8908,dataset1625,dataset4787,dataset867
dataset1238,dataset8700,dataset5494,dataset7672
dataset3261,dataset1708,dataset1044,dataset1496
dataset7445,dataset4827,dataset7642,dataset7118
dataset8706,dataset4850,dataset494,dataset8300
dataset4541,dataset6773,dataset4618,dataset5692
dataset7496,dataset2276,dataset9010,dataset9991
dataset2039,dataset6636,dataset6311,dataset6961
dataset5054,dataset718,dataset5315,dataset9554
dataset3848,dataset3944,dataset4151,dataset9341
dataset3122,dataset8502,dataset6430,dataset7680
dataset1358,dataset4522,dataset3354,dataset7439
dataset9578,dataset1200,dataset2000,dataset6616
dataset4898,dataset9344,dataset6980,dataset2813
dataset1726,dataset1256,dataset1289,dataset2476
dataset3380,dataset1575,dataset2369,dataset7973
dataset2067,dataset8453,dataset3705,dataset3008
dataset1081,dataset8880,dataset3417,dataset6693
dataset3051,dataset9307,dataset9925,dataset686
dataset7026,dataset474,dataset433,dataset1372
dataset6495,dataset5324,dataset5791,dataset3444
dataset3862,dataset7639,dataset6790,dataset8269
dataset8871,dataset186,dataset440,dataset6284
dataset9097,dataset704,dataset9777,dataset269
dataset5515,dataset8949,dataset3350,dataset1390
dataset5263,dataset3117,dataset5367,dataset3754
dataset9301,dataset515,dataset6801,dataset6849
dataset2108,dataset8707,dataset8572,dataset8722
dataset5967,dataset4997,dataset5575,dataset5721
dataset4510,dataset4629,dataset4920,dataset1338
dataset8017,dataset1179,dataset8724,dataset4751
dataset9118,dataset9701,dataset3794,dataset2332
dataset8234,dataset3900,dataset2751,dataset9794
dataset2535,dataset4767,dataset6594,dataset4550
dataset9057,dataset9472,dataset6833,dataset9023
dataset3745,dataset3792,dataset9151,dataset3116
dataset7398,dataset4939,dataset1554,dataset2717
dataset4247,dataset1373,dataset8900,dataset7257
dataset4311,dataset1362,dataset6896,dataset9409
dataset4466,dataset7629,dataset131,dataset454
dataset387,dataset2735,dataset4255,dataset5066
dataset4755,dataset4741,dataset104,dataset866
dataset4287,dataset1291,dataset5331,dataset6547
dataset5122,dataset1720,dataset5019,dataset663
dataset3226,dataset410,dataset4800,dataset8746
dataset3901,dataset7688,dataset546,dataset2780
dataset313,dataset3870,dataset1804,dataset4295
dataset654,dataset4667,dataset5656,dataset3365
dataset2747,dataset7947,dataset8396,dataset8199
dataset2697,dataset5776,dataset1491,dataset4575
dataset5561,dataset8513,dataset2668,dataset4189
dataset9676,dataset6265,dataset6385,dataset2323
dataset7243,dataset1104,dataset6951,dataset3940
dataset436,dataset1365,dataset6456,dataset3392
dataset2600,dataset364,dataset3632,dataset6278
dataset7633,dataset4763,dataset7103,dataset3735
dataset7410,dataset5475,dataset2272,dataset5094
dataset8743,dataset1736,dataset501,dataset3368
dataset9638,dataset9571,dataset9039,dataset8370
dataset2134,dataset7092,dataset1547,dataset3006
dataset8379,dataset2592,dataset5819,dataset5781
dataset1535,dataset5380,dataset9195,dataset4743
dataset9456,dataset7914,dataset7988,dataset2398
dataset6561,dataset1469,dataset1482,dataset2149
dataset8190,dataset9595,dataset8211,dataset6197
dataset8928,dataset4631,dataset8701,dataset108
dataset3267,dataset1239,dataset155,dataset8108
dataset2837,dataset7314,dataset6464,dataset4388
dataset1260,dataset2388,dataset6491,dataset4183
dataset4200,dataset2814,dataset1818,dataset6650
dataset464,dataset5212,dataset7841,dataset3160
dataset6325,dataset2985,dataset9358,dataset9163
dataset3113,dataset9955,dataset3019,dataset4888
dataset8147,dataset7557,dataset6714,dataset3156
dataset4907,dataset4745,dataset142,dataset4445
dataset9842,dataset682,dataset699,dataset2315
dataset9671,dataset7597,dataset6165,dataset7704
dataset4376,dataset5491,dataset5745,dataset6351
dataset526,dataset8161,dataset4657,dataset7587
dataset3389,dataset2765,dataset4863,dataset2412
dataset5180,dataset1064,dataset9179,dataset2745
dataset6081,dataset7658,dataset8440,dataset4429
dataset9966,dataset5083,dataset801,dataset2341
dataset874,dataset5544,dataset9809,dataset1942
dataset7163,dataset8298,dataset7595,dataset3658
dataset2215,dataset8131,dataset9066,dataset8257
dataset1934,dataset8303,dataset3515,dataset1776
dataset124,dataset9070,dataset8834,dataset8853
dataset6757,dataset6595,dataset7203,dataset7752
dataset4134,dataset2305,dataset1808,dataset7325
dataset7197,dataset2713,dataset5035,dataset5301
dataset2934,dataset5761,dataset3822,dataset8657
dataset615,dataset7393,dataset7768,dataset1960
dataset3456,dataset8637,dataset9464,dataset7249
dataset8245,dataset678,dataset6731,dataset2226
dataset8346,dataset5632,dataset3518,dataset6069
dataset1068,dataset6806,dataset6638,dataset7288
dataset8389,dataset8100,dataset1308,dataset1065
dataset2853,dataset3302,dataset7455,dataset9953
dataset413,dataset598,dataset5327,dataset3534
dataset7685,dataset1938,dataset8092,dataset6392
dataset2891,dataset8155,dataset4612,dataset9013
dataset9217,dataset5952,dataset2246,dataset8854
dataset2575,dataset3177,dataset3736,dataset5661
dataset1644,dataset7189,dataset6458,dataset4813
dataset3706,dataset4901,dataset7488,dataset9261
dataset527,dataset8492,dataset8950,dataset3918
dataset8016,dataset6274,dataset3560,dataset7856
dataset8794,dataset297,dataset2967,dataset8221
dataset8291,dataset3077,dataset2602,dataset2013
dataset9233,dataset7258,dataset5787,dataset4092
dataset9248,dataset5370,dataset7011,dataset6585
dataset3715,dataset2028,dataset8660,dataset2021
dataset7543,dataset7825,dataset8351,dataset5660
dataset2516,dataset9416,dataset5580,dataset2420
dataset5151,dataset4053,dataset2627,dataset3532
dataset6171,dataset6194,dataset5325,dataset3878
dataset2469,dataset2320,dataset9277,dataset9077
dataset5202,dataset4760,dataset9845,dataset977
dataset6837,dataset7007,dataset585,dataset8240
dataset7695,dataset4418,dataset427,dataset1619
dataset6918,dataset2548,dataset6060,dataset8008
dataset1764,dataset7129,dataset9414,dataset2888
dataset8734,dataset3372,dataset1419,dataset5525
dataset9512,dataset1665,dataset272,dataset1266
dataset5900,dataset2203,dataset5117,dataset830
dataset1250,dataset6787,dataset688,dataset951
dataset3714,dataset2325,dataset543,dataset6484
dataset6982,dataset9417,dataset3933,dataset1205
dataset1568,dataset8484,dataset9034,dataset5842
dataset5028,dataset5036,dataset4373,dataset484
dataset2895,dataset304,dataset2256,dataset8984
dataset5346,dataset368,dataset8578,dataset9453
dataset1675,dataset5942,dataset4161,dataset1363
dataset6181,dataset6373,dataset9840,dataset4283
dataset369,dataset3888,dataset2095,dataset9645
dataset4730,dataset9049,dataset8945,dataset4797
dataset7983,dataset3727,dataset8537,dataset1251
dataset9861,dataset1936,dataset2953,dataset9668
dataset9821,dataset8782,dataset7608,dataset6080
dataset3049,dataset620,dataset7926,dataset2701
dataset8716,dataset4934,dataset1458,dataset289
dataset2710,dataset5866,dataset4288,dataset1734
dataset1187,dataset6932,dataset5627,dataset8723
dataset7736,dataset8549,dataset4683,dataset8726
dataset8156,dataset9012,dataset1001,dataset9180
dataset7230,dataset1339,dataset1635,dataset716
dataset6451,dataset6363,dataset2526,dataset3346
dataset9722,dataset6525,dataset4936,dataset4640
dataset9423,dataset5235,dataset8103,dataset1292
dataset5427,dataset6807,dataset6065,dataset8524
dataset9340,dataset8415,dataset6358,dataset6005
dataset8873,dataset2921,dataset8625,dataset9365
dataset8869,dataset6143,dataset1243,dataset4110
dataset1317,dataset8533,dataset9689,dataset153
dataset5508,dataset2857,dataset4307,dataset9020
dataset4074,dataset7055,dataset4970,dataset6711
dataset3493,dataset6058,dataset2783,dataset5397
dataset10,dataset1392,dataset1010,dataset949
dataset7029,dataset6428,dataset6892,dataset8158
dataset5413,dataset1649,dataset7078,dataset3667
dataset7298,dataset2273,dataset3161,dataset2472
dataset6789,dataset9960,dataset5588,dataset737
dataset980,dataset7012,dataset6396,dataset5209
dataset8612,dataset6979,dataset9082,dataset365
dataset8047,dataset1329,dataset4868,dataset4456
dataset6550,dataset5350,dataset1492,dataset3449
dataset4558,dataset4263,dataset3234,dataset5435
dataset1626,dataset247,dataset5142,dataset5818
dataset2181,dataset738,dataset3438,dataset2825
dataset8451,dataset6454,dataset3852,dataset62
dataset5050,dataset6326,dataset9791,dataset2560
dataset7208,dataset8642,dataset3770,dataset8050
dataset7339,dataset906,dataset3164,dataset4706
dataset6825,dataset6901,dataset3306,dataset4928
dataset5486,dataset8573,dataset2057,dataset9996
dataset1348,dataset9086,dataset4794,dataset5011
dataset7218,dataset1949,dataset9594,dataset2417
dataset5969,dataset6618,dataset7697,dataset7745
dataset2764,dataset4253,dataset6082,dataset5049
dataset5706,dataset8940,dataset8475,dataset4131
dataset1257,dataset8160,dataset412,dataset1443
dataset7729,dataset415,dataset9945,dataset9147
dataset5794,dataset8259,dataset4761,dataset7960
dataset8866,dataset2723,dataset6776,dataset4553
dataset7268,dataset6962,dataset8681,dataset9611
dataset6640,dataset1997,dataset177,dataset4600
dataset992,dataset3301,dataset860,dataset2972
dataset7248,dataset6497,dataset2481,dataset6214
dataset231,dataset8195,dataset6969,dataset631
dataset3287,dataset3176,dataset6751,dataset6177
dataset3790,dataset6830,dataset1370,dataset8691
dataset6022,dataset2678,dataset2416,dataset8595
dataset5106,dataset7093,dataset9614,dataset4823
dataset721,dataset7188,dataset3109,dataset3610
dataset9680,dataset4366,dataset5917,dataset618
dataset7682,dataset9373,dataset1955,dataset5841
dataset4164,dataset4875,dataset1702,dataset1540
dataset545,dataset1837,dataset7370,dataset9218
dataset6680,dataset7437,dataset1957,dataset3377
dataset5517,dataset5596,dataset5365,dataset7677
dataset3538,dataset9896,dataset6673,dataset6804
dataset5284,dataset1601,dataset8430,dataset8490
dataset1294,dataset497,dataset8695,dataset70
dataset1299,dataset1441,dataset2806,dataset3837
dataset6035,dataset5977,dataset8772,dataset6783
dataset3491,dataset5699,dataset6734,dataset7447
dataset1928,dataset3021,dataset2372,dataset9921
dataset8893,dataset7391,dataset9046,dataset8260
dataset4634,dataset4313,dataset1094,dataset706
dataset7148,dataset3034,dataset4636,dataset1364
dataset4904,dataset8550,dataset5756,dataset7137
dataset4177,dataset2151,dataset5428,dataset451
dataset6424,dataset2092,dataset8428,dataset8002
dataset345,dataset6157,dataset2615,dataset8275
dataset2755,dataset2479,dataset2523,dataset9939
dataset5460,dataset4820,dataset6148,dataset9852
dataset2935,dataset1020,dataset9917,dataset8255
dataset6780,dataset8188,dataset3322,dataset2185
dataset4465,dataset8071,dataset5399,dataset7465
dataset3690,dataset6591,dataset1721,dataset3867
dataset8467,dataset3743,dataset2104,dataset9776
dataset3337,dataset5858,dataset1524,dataset1344
dataset6574,dataset4204,dataset6815,dataset1261
dataset2687,dataset5257,dataset2866,dataset1049
dataset4542,dataset6208,dataset4615,dataset6366
dataset7344,dataset741,dataset4720,dataset6286
dataset9770,dataset5733,dataset3173,dataset9008
dataset4770,dataset4227,dataset4252,dataset3893
dataset6158,dataset2971,dataset9980,dataset5811
dataset2159,dataset2205,dataset8169,dataset5766
dataset4832,dataset1894,dataset7536,dataset6240
dataset3818,dataset9413,dataset9718,dataset7016
dataset2397,dataset4040,dataset1438,dataset9652
dataset3842,dataset8618,dataset1612,dataset9130
dataset1958,dataset4606,dataset3495,dataset6388
dataset6448,dataset3453,dataset1134,dataset2546
dataset6211,dataset727,dataset4654,dataset6365
dataset4732,dataset8872,dataset8186,dataset7857
dataset1903,dataset973,dataset624,dataset5173
dataset8238,dataset7681,dataset1643,dataset520
dataset343,dataset6863,dataset4848,dataset5053
dataset6469,dataset2230,dataset2769,dataset7591
dataset141,dataset3921,dataset8925,dataset6400
dataset9511,dataset22,dataset9790,dataset4219
dataset7933,dataset5477,dataset5645,dataset6350
dataset7215,dataset4296,dataset1773,dataset5299
dataset5601,dataset4505,dataset6865,dataset256
dataset2851,dataset4659,dataset1616,dataset7888
dataset9276,dataset4028,dataset3158,dataset9910
dataset8626,dataset3265,dataset5469,dataset7343
dataset8628,dataset4910,dataset5687,dataset9361
dataset2020,dataset2587,dataset3519,dataset4658
dataset6294,dataset6154,dataset3134,dataset326
dataset3088,dataset4073,dataset9011,dataset3828
dataset7669,dataset9765,dataset6140,dataset9954
dataset4742,dataset8714,dataset4774,dataset5812
dataset6142,dataset4242,dataset2484,dataset6236
dataset2316,dataset1082,dataset5291,dataset6086
dataset8760,dataset7908,dataset3766,dataset6953
dataset4199,dataset8294,dataset2177,dataset9114
dataset2709,dataset8397,dataset1023,dataset9773
dataset6050,dataset4315,dataset6723,dataset4316
dataset670,dataset6827,dataset6809,dataset4123
dataset1715,dataset1402,dataset633,dataset7611
dataset3845,dataset2444,dataset9298,dataset7221
dataset8423,dataset5228,dataset4481,dataset5254
dataset7119,dataset8788,dataset1954,dataset711
dataset3063,dataset3531,dataset65,dataset8967
dataset3429,dataset5339,dataset3292,dataset4214
dataset3154,dataset863,dataset8373,dataset4140
dataset883,dataset453,dataset5670,dataset9679
dataset6262,dataset9381,dataset2334,dataset1783
dataset1777,dataset1252,dataset8763,dataset7922
dataset6533,dataset8855,dataset3083,dataset6415
dataset4422,dataset5085,dataset1624,dataset7374
dataset5867,dataset4317,dataset8202,dataset3804
dataset5298,dataset5396,dataset3121,dataset349
dataset101,dataset6831,dataset6786,dataset1282
dataset4050,dataset9403,dataset4777,dataset3014
dataset8381,dataset1519,dataset5196,dataset5873
dataset2640,dataset6299,dataset4726,dataset8728
dataset3884,dataset5131,dataset6605,dataset5489
dataset1176,dataset5018,dataset7791,dataset5833
dataset3645,dataset8696,dataset8392,dataset9199
dataset30,dataset3233,dataset2418,dataset6476
dataset725,dataset6694,dataset6162,dataset6754
dataset9339,dataset4061,dataset5206,dataset123
dataset8778,dataset4014,dataset8526,dataset5934
dataset8344,dataset5832,dataset239,dataset2456
dataset4493,dataset8558,dataset609,dataset5697
dataset2459,dataset8386,dataset6185,dataset6914
dataset8903,dataset2300,dataset3483,dataset7562
dataset7966,dataset9309,dataset4168,dataset6110
dataset4384,dataset2391,dataset6570,dataset9160
dataset4917,dataset8749,dataset5738,dataset4956
dataset2405,dataset2202,dataset2487,dataset4305
dataset3787,dataset9094,dataset3733,dataset6579
dataset40,dataset8575,dataset8663,dataset4068
dataset6291,dataset3728,dataset1167,dataset6128
dataset9315,dataset8811,dataset4213,dataset7793
dataset7330,dataset9250,dataset5198,dataset9103
dataset4513,dataset9105,dataset9730,dataset3442
dataset2553,dataset7469,dataset1130,dataset3310
dataset8341,dataset3416,dataset8488,dataset6252
dataset8046,dataset9334,dataset1629,dataset9976
dataset2995,dataset4641,dataset1743,dataset2383
dataset779,dataset3089,dataset2577,dataset6812
dataset9879,dataset733,dataset3281,dataset2590
dataset7224,dataset8892,dataset1935,dataset4808
dataset3902,dataset6799,dataset6718,dataset3222
dataset2381,dataset9539,dataset6884,dataset4080
dataset4258,dataset2210,dataset5458,dataset1552
dataset8705,dataset8012,dataset2720,dataset868
dataset9458,dataset7640,dataset8354,dataset252
dataset7533,dataset1073,dataset8052,dataset6160
dataset4102,dataset8661,dataset5767,dataset4256
dataset9241,dataset5125,dataset3861,dataset9863
dataset6421,dataset6200,dataset9943,dataset7616
dataset6376,dataset6834,dataset3427,dataset6198
dataset3064,dataset1382,dataset5280,dataset5511
dataset8634,dataset8036,dataset6108,dataset3188
dataset8408,dataset6306,dataset7111,dataset3858
dataset6672,dataset9969,dataset9228,dataset3112
dataset5105,dataset1563,dataset2248,dataset217
dataset5385,dataset5321,dataset1474,dataset5521
dataset7674,dataset5558,dataset7254,dataset6707
dataset7548,dataset7693,dataset8508,dataset4932
dataset4320,dataset3892,dataset7385,dataset6882
dataset3925,dataset2673,dataset802,dataset32
dataset2980,dataset5453,dataset750,dataset8261
dataset9841,dataset3225,dataset2448,dataset5828
dataset1945,dataset2387,dataset9810,dataset8385
dataset2530,dataset3086,dataset6019,dataset4596
dataset9431,dataset1272,dataset4504,dataset7696
dataset648,dataset212,dataset1394,dataset6977
dataset1802,dataset5598,dataset7735,dataset9387
dataset3546,dataset1684,dataset4624,dataset8848
dataset421,dataset4335,dataset3562,dataset6955
dataset2105,dataset656,dataset28,dataset339
dataset8413,dataset7692,dataset4703,dataset4124
dataset1805,dataset3320,dataset839,dataset5118
dataset2603,dataset8144,dataset2758,dataset1784
dataset1021,dataset1378,dataset1061,dataset7622
dataset2844,dataset2408,dataset8913,dataset657
dataset5042,dataset3894,dataset4201,dataset4097
dataset5078,dataset8629,dataset5800,dataset4656
dataset7301,dataset6361,dataset8412,dataset2284
dataset5688,dataset2455,dataset9252,dataset5107
dataset301,dataset9655,dataset4568,dataset5459
dataset8287,dataset5368,dataset2691,dataset3040
dataset6544,dataset1516,dataset854,dataset321
dataset201,dataset4180,dataset4705,dataset6242
dataset9690,dataset5542,dataset3984,dataset2489
dataset5322,dataset2545,dataset3899,dataset2706
dataset7115,dataset7776,dataset1860,dataset2944
dataset6671,dataset7217,dataset2245,dataset4159
dataset7340,dataset5067,dataset1846,dataset5895
dataset8338,dataset8652,dataset8979,dataset3924
dataset6598,dataset6021,dataset4660,dataset3919
dataset871,dataset3949,dataset5728,dataset870
dataset1729,dataset5983,dataset4147,dataset4748
dataset990,dataset4007,dataset5930,dataset6372
dataset6500,dataset5165,dataset9433,dataset3947
dataset4735,dataset1224,dataset6034,dataset7867
dataset9894,dataset6555,dataset5836,dataset7494
dataset3748,dataset6089,dataset8038,dataset774
dataset9698,dataset8366,dataset6359,dataset8978
dataset8109,dataset6007,dataset7906,dataset6919
dataset6535,dataset6470,dataset1085,dataset5763
dataset3975,dataset429,dataset4922,dataset5307
dataset845,dataset7889,dataset632,dataset6120
dataset899,dataset5262,dataset593,dataset9227
dataset9525,dataset4401,dataset6124,dataset8470
dataset359,dataset6151,dataset114,dataset8832
dataset8295,dataset2912,dataset2943,dataset7514
dataset5884,dataset2471,dataset3539,dataset5419
dataset2801,dataset8897,dataset5821,dataset2488
dataset1757,dataset9393,dataset8292,dataset7176
dataset7449,dataset4488,dataset3174,dataset5470
dataset6541,dataset5139,dataset4617,dataset3618
dataset6329,dataset2716,dataset111,dataset8263
dataset4389,dataset987,dataset4507,dataset2035
dataset199,dataset2916,dataset541,dataset2947
dataset5852,dataset2763,dataset780,dataset645
dataset787,dataset9815,dataset3784,dataset3569
dataset4257,dataset2863,dataset4603,dataset2436
dataset2900,dataset6625,dataset8437,dataset2981
dataset330,dataset9647,dataset3268,dataset3648
dataset8474,dataset9752,dataset4924,dataset6872
dataset6903,dataset4018,dataset1948,dataset9938
dataset1199,dataset8394,dataset437,dataset7753
dataset8808,dataset3012,dataset96,dataset5604
dataset232,dataset851,dataset9432,dataset5640
dataset2145,dataset9528,dataset5975,dataset102
dataset5621,dataset8112,dataset8941,dataset6889
dataset86,dataset5208,dataset9383,dataset8627
dataset6342,dataset2945,dataset9088,dataset8141
dataset9653,dataset73,dataset6560,dataset8301
dataset2093,dataset8198,dataset1285,dataset4666
dataset6852,dataset4518,dataset6387,dataset7994
dataset8340,dataset3760,dataset3219,dataset5953
dataset7583,dataset4719,dataset1906,dataset6527
dataset5006,dataset2918,dataset1667,dataset8026
dataset8485,dataset6168,dataset7255,dataset7426
dataset7816,dataset9858,dataset5718,dataset8989
dataset5099,dataset1679,dataset8980,dataset5144
dataset2457,dataset9371,dataset4148,dataset2086
dataset128,dataset4442,dataset8477,dataset125
dataset8225,dataset2714,dataset4714,dataset7623
dataset9549,dataset5978,dataset1996,dataset8503
dataset1318,dataset6738,dataset8426,dataset4688
dataset7662,dataset9520,dataset4613,dataset8948
dataset48,dataset9459,dataset1448,dataset6899
dataset152,dataset2874,dataset4687,dataset7271
dataset8027,dataset2155,dataset5921,dataset6394
dataset1359,dataset245,dataset1839,dataset1532
dataset7106,dataset4206,dataset6551,dataset1691
dataset5840,dataset4776,dataset465,dataset13
dataset6660,dataset7317,dataset6147,dataset5032
dataset5838,dataset9665,dataset5230,dataset8833
dataset8650,dataset3550,dataset5425,dataset7864
dataset7493,dataset5717,dataset8514,dataset8246
dataset6032,dataset4830,dataset8780,dataset8310
dataset582,dataset2041,dataset7160,dataset6552
dataset4762,dataset7116,dataset3881,dataset9345
dataset8006,dataset1579,dataset914,dataset4991
dataset1297,dataset921,dataset338,dataset4998
dataset7862,dataset7962,dataset4225,dataset3163
dataset6312,dataset117,dataset4913,dataset5777
dataset8515,dataset3013,dataset3476,dataset9483
dataset8587,dataset3506,dataset7534,dataset9071
dataset5528,dataset1988,dataset120,dataset1301
dataset7067,dataset833,dataset3851,dataset1361
dataset7038,dataset6651,dataset7699,dataset3811
dataset4700,dataset9287,dataset4594,dataset4926
dataset6873,dataset2650,dataset7984,dataset2303
dataset7641,dataset7174,dataset100,dataset4405
dataset4514,dataset2703,dataset8104,dataset2771
dataset1922,dataset8307,dataset4178,dataset5748
dataset9084,dataset9597,dataset5849,dataset7169
dataset1694,dataset8993,dataset2263,dataset2034
dataset5804,dataset2026,dataset9697,dataset1983
dataset4464,dataset5545,dataset1268,dataset4228
dataset3326,dataset7018,dataset9161,dataset1070
dataset9812,dataset9236,dataset9281,dataset5770
dataset2250,dataset9826,dataset1019,dataset3203
dataset7328,dataset456,dataset1754,dataset7934
dataset9137,dataset2512,dataset4059,dataset528
dataset7719,dataset2290,dataset630,dataset5795
dataset909,dataset8,dataset8001,dataset4087
dataset5306,dataset4528,dataset4234,dataset7164
dataset5340,dataset7569,dataset3218,dataset7319
