material1,material2,material3,material4
dataset7122,dataset5113,dataset5307,dataset8853
dataset4875,dataset2882,dataset354,dataset1139
dataset2317,dataset512,dataset7169,dataset6970
dataset3340,dataset4586,dataset1750,dataset9373
dataset2057,dataset6758,dataset6213,dataset9883
dataset8968,dataset5115,dataset5735,dataset7351
dataset1529,dataset4144,dataset2560,dataset2606
dataset1873,dataset5473,dataset1149,dataset1484
dataset3512,dataset6121,dataset8303,dataset8051
dataset2672,dataset5216,dataset8339,dataset1858
dataset1929,dataset4693,dataset4832,dataset6842
dataset8599,dataset8797,dataset7755,dataset5539
dataset9754,dataset8095,dataset9464,dataset2588
dataset2662,dataset5014,dataset8576,dataset2567
dataset8608,dataset8841,dataset598,dataset9943
dataset3157,dataset6522,dataset5853,dataset3671
dataset8802,dataset1138,dataset9263,dataset305
dataset7684,dataset9521,dataset3532,dataset1019
dataset5415,dataset7156,dataset3583,dataset3567
dataset9953,dataset8601,dataset9401,dataset6879
dataset1574,dataset4104,dataset7657,dataset9964
dataset5360,dataset3074,dataset59,dataset3350
dataset2788,dataset6564,dataset8879,dataset2387
dataset6214,dataset12,dataset7391,dataset7539
dataset3183,dataset8247,dataset5741,dataset9759
dataset4339,dataset3528,dataset4918,dataset669
dataset3639,dataset7858,dataset2114,dataset8355
dataset5719,dataset6096,dataset3972,dataset5439
dataset6632,dataset7352,dataset6672,dataset9812
dataset7027,dataset1728,dataset8186,dataset4811
dataset9496,dataset7330,dataset6028,dataset3106
dataset8784,dataset1814,dataset7459,dataset8582
dataset1871,dataset3851,dataset3830,dataset3935
dataset4247,dataset6215,dataset5652,dataset5843
dataset2874,dataset3764,dataset3031,dataset9327
dataset4530,dataset9307,dataset578,dataset9838
dataset4582,dataset4810,dataset6541,dataset1069
dataset1641,dataset6571,dataset9059,dataset1131
dataset2281,dataset9353,dataset6676,dataset4566
dataset2204,dataset8160,dataset6862,dataset5802
dataset9856,dataset1659,dataset5357,dataset6044
dataset7875,dataset213,dataset7313,dataset3838
dataset4039,dataset2265,dataset3623,dataset5726
dataset4310,dataset5951,dataset3459,dataset8225
dataset3734,dataset6688,dataset7753,dataset6435
dataset4658,dataset5545,dataset7915,dataset3657
dataset8147,dataset5349,dataset4235,dataset9210
dataset3735,dataset6122,dataset295,dataset5817
dataset7805,dataset8163,dataset4936,dataset2923
dataset8709,dataset5487,dataset2641,dataset1382
dataset3792,dataset815,dataset1618,dataset4240
dataset6613,dataset9370,dataset6975,dataset1446
dataset5580,dataset6102,dataset5386,dataset5260
dataset9508,dataset2291,dataset9651,dataset2377
dataset401,dataset3731,dataset5016,dataset1037
dataset3542,dataset5152,dataset5474,dataset9456
dataset9364,dataset4093,dataset5834,dataset1655
dataset3156,dataset908,dataset1808,dataset8230
dataset3870,dataset8399,dataset7602,dataset2700
dataset4835,dataset2626,dataset9682,dataset5236
dataset4143,dataset7980,dataset9321,dataset7275
dataset6809,dataset5992,dataset4961,dataset7094
dataset1994,dataset7660,dataset3403,dataset1850
dataset3834,dataset4548,dataset8484,dataset9815
dataset4092,dataset8257,dataset5440,dataset2746
dataset6145,dataset118,dataset3489,dataset817
dataset6694,dataset3596,dataset1432,dataset7212
dataset8300,dataset8695,dataset4505,dataset625
dataset7673,dataset5907,dataset9206,dataset5311
dataset5508,dataset6466,dataset7713,dataset2561
dataset3889,dataset6636,dataset4615,dataset3452
dataset7941,dataset7439,dataset8090,dataset7721
dataset4040,dataset638,dataset1637,dataset237
dataset7364,dataset703,dataset4420,dataset2991
dataset2929,dataset5973,dataset9209,dataset1752
dataset1964,dataset3016,dataset762,dataset8942
dataset5597,dataset5877,dataset9716,dataset704
dataset2957,dataset748,dataset2323,dataset7220
dataset9808,dataset2774,dataset5676,dataset7594
dataset1485,dataset4005,dataset739,dataset94
dataset5151,dataset2818,dataset6067,dataset5050
dataset8038,dataset4491,dataset9712,dataset92
dataset7427,dataset3365,dataset6942,dataset8255
dataset258,dataset1125,dataset6387,dataset3609
dataset5059,dataset3775,dataset1737,dataset1520
dataset95,dataset5161,dataset5438,dataset1608
dataset2131,dataset5761,dataset5436,dataset6558
dataset887,dataset3075,dataset7274,dataset6788
dataset9511,dataset7110,dataset9820,dataset7789
dataset5085,dataset3140,dataset9116,dataset6041
dataset2405,dataset8511,dataset7416,dataset7045
dataset2737,dataset9742,dataset1754,dataset8686
dataset4991,dataset3064,dataset5317,dataset5042
dataset727,dataset4900,dataset8857,dataset5714
dataset5154,dataset1330,dataset7447,dataset2082
dataset4837,dataset8007,dataset292,dataset7359
dataset9219,dataset2518,dataset870,dataset562
dataset2526,dataset1707,dataset6056,dataset6468
dataset2636,dataset3358,dataset7737,dataset4846
dataset9345,dataset4414,dataset2241,dataset7131
dataset8616,dataset7615,dataset1729,dataset3782
dataset8445,dataset1376,dataset5482,dataset5625
dataset779,dataset4512,dataset6641,dataset3054
dataset1580,dataset2000,dataset4697,dataset9740
dataset7476,dataset3519,dataset6226,dataset6674
dataset1600,dataset9350,dataset9665,dataset9240
dataset7683,dataset2958,dataset1933,dataset2186
dataset6731,dataset9823,dataset7578,dataset3242
dataset9734,dataset8232,dataset6329,dataset4254
dataset8096,dataset5932,dataset6390,dataset6833
dataset4683,dataset7921,dataset2617,dataset8200
dataset5619,dataset5638,dataset7729,dataset9125
dataset4857,dataset3,dataset9658,dataset2202
dataset5793,dataset4877,dataset5441,dataset3228
dataset6902,dataset700,dataset2932,dataset793
dataset3233,dataset8814,dataset6486,dataset476
dataset6877,dataset4843,dataset8988,dataset6370
dataset4498,dataset2260,dataset7932,dataset3636
dataset6391,dataset6358,dataset6710,dataset9755
dataset7163,dataset6285,dataset6436,dataset5933
dataset7033,dataset1192,dataset2320,dataset9063
dataset8221,dataset7192,dataset9420,dataset1884
dataset5283,dataset3836,dataset8747,dataset9399
dataset5450,dataset692,dataset8622,dataset8931
dataset2519,dataset1197,dataset3260,dataset8869
dataset9295,dataset4253,dataset2303,dataset2141
dataset3530,dataset1029,dataset2467,dataset5270
dataset9573,dataset8075,dataset6726,dataset9731
dataset9470,dataset6601,dataset5987,dataset3590
dataset1093,dataset5920,dataset5855,dataset3670
dataset3412,dataset8724,dataset2771,dataset4249
dataset8306,dataset3295,dataset3095,dataset6876
dataset9339,dataset3619,dataset564,dataset2015
dataset5100,dataset2995,dataset2989,dataset5569
dataset6511,dataset8080,dataset2546,dataset8295
dataset554,dataset9154,dataset8330,dataset9079
dataset3631,dataset3241,dataset8957,dataset5847
dataset7358,dataset3191,dataset4910,dataset5525
dataset4839,dataset7733,dataset2088,dataset5937
dataset4087,dataset3947,dataset8732,dataset4210
dataset8994,dataset6170,dataset9618,dataset4691
dataset8950,dataset6940,dataset1753,dataset1377
dataset8468,dataset7961,dataset6024,dataset2212
dataset5178,dataset8725,dataset4230,dataset4341
dataset8625,dataset4729,dataset9208,dataset5888
dataset4887,dataset1218,dataset3420,dataset2886
dataset5910,dataset2277,dataset7138,dataset7112
dataset788,dataset2860,dataset752,dataset642
dataset6473,dataset9015,dataset4981,dataset9054
dataset5296,dataset9906,dataset1504,dataset8789
dataset1443,dataset1988,dataset4894,dataset3510
dataset6013,dataset9249,dataset4851,dataset1290
dataset1442,dataset8647,dataset9569,dataset2891
dataset5096,dataset2218,dataset7970,dataset455
dataset3997,dataset6723,dataset4479,dataset3126
dataset9662,dataset7958,dataset6845,dataset9254
dataset906,dataset1662,dataset792,dataset856
dataset3010,dataset2677,dataset9500,dataset5243
dataset3261,dataset8227,dataset3097,dataset4661
dataset5251,dataset384,dataset9843,dataset6921
dataset9950,dataset5940,dataset8367,dataset8209
dataset9690,dataset5813,dataset4496,dataset4466
dataset3585,dataset8442,dataset7651,dataset6405
dataset1451,dataset9253,dataset2182,dataset7891
dataset5346,dataset2571,dataset2240,dataset5169
dataset7424,dataset7999,dataset7095,dataset7056
dataset2930,dataset3390,dataset3861,dataset7851
dataset8945,dataset3692,dataset6113,dataset8561
dataset7258,dataset3919,dataset2602,dataset8553
dataset3562,dataset4704,dataset2917,dataset8325
dataset3043,dataset8961,dataset7471,dataset9750
dataset3926,dataset6777,dataset6140,dataset9292
dataset6097,dataset3772,dataset7972,dataset4599
dataset6417,dataset2876,dataset6767,dataset7992
dataset8590,dataset6607,dataset8939,dataset7067
dataset8114,dataset3476,dataset1690,dataset9071
dataset607,dataset7881,dataset6107,dataset9757
dataset5034,dataset6612,dataset7861,dataset1911
dataset2222,dataset7398,dataset3893,dataset2047
dataset6233,dataset9038,dataset926,dataset3207
dataset6717,dataset7422,dataset6064,dataset5711
dataset3541,dataset7379,dataset9803,dataset4992
dataset3852,dataset3883,dataset3024,dataset3659
dataset239,dataset1509,dataset3362,dataset4256
dataset8721,dataset9866,dataset7785,dataset7270
dataset135,dataset3081,dataset2627,dataset2868
dataset2368,dataset198,dataset4135,dataset1775
dataset8044,dataset7703,dataset2955,dataset9888
dataset6263,dataset7006,dataset7414,dataset4323
dataset7508,dataset3005,dataset4422,dataset2455
dataset3132,dataset7282,dataset6313,dataset6873
dataset5061,dataset1236,dataset234,dataset8381
dataset5548,dataset9197,dataset3780,dataset176
dataset1508,dataset9788,dataset4048,dataset8620
dataset1342,dataset1792,dataset8980,dataset7558
dataset2779,dataset9685,dataset6512,dataset4271
dataset8658,dataset6554,dataset2253,dataset9732
dataset8072,dataset2450,dataset1334,dataset9235
dataset535,dataset4156,dataset7225,dataset3686
dataset2495,dataset8076,dataset4727,dataset6696
dataset8597,dataset7376,dataset4638,dataset9798
dataset1749,dataset4375,dataset1498,dataset394
dataset7940,dataset3704,dataset619,dataset1486
dataset506,dataset267,dataset7397,dataset8005
dataset3818,dataset2793,dataset3113,dataset5892
dataset2616,dataset9306,dataset7480,dataset6573
dataset6762,dataset8773,dataset7804,dataset3707
dataset2207,dataset8074,dataset7144,dataset755
dataset4041,dataset2147,dataset3422,dataset5583
dataset7599,dataset6019,dataset313,dataset5446
dataset3423,dataset46,dataset9763,dataset622
dataset460,dataset5864,dataset9932,dataset8944
dataset6291,dataset5338,dataset7091,dataset4867
dataset6092,dataset7207,dataset1389,dataset1046
dataset5544,dataset4885,dataset9077,dataset3437
dataset701,dataset990,dataset4062,dataset4177
dataset1110,dataset4470,dataset8645,dataset4367
dataset8947,dataset5649,dataset9435,dataset6193
dataset6203,dataset7277,dataset3345,dataset8627
dataset7993,dataset6516,dataset1042,dataset9580
dataset9278,dataset4091,dataset7656,dataset3111
dataset860,dataset2179,dataset9391,dataset7062
dataset2630,dataset5301,dataset2913,dataset7240
dataset3316,dataset1986,dataset3038,dataset1320
dataset5782,dataset4386,dataset8555,dataset6281
dataset261,dataset6235,dataset1169,dataset7694
dataset416,dataset7796,dataset6861,dataset645
dataset9637,dataset4596,dataset9984,dataset24
dataset3882,dataset5824,dataset3976,dataset9610
dataset6844,dataset8969,dataset3034,dataset8454
dataset1714,dataset5280,dataset5180,dataset9851
dataset9214,dataset6836,dataset5361,dataset82
dataset2509,dataset504,dataset3969,dataset1364
dataset8981,dataset8762,dataset6375,dataset568
dataset4781,dataset5466,dataset9495,dataset8254
dataset7203,dataset5969,dataset8825,dataset9218
dataset8866,dataset6721,dataset1654,dataset7340
dataset2748,dataset9723,dataset6027,dataset9894
dataset1706,dataset1960,dataset8941,dataset4979
dataset3364,dataset6156,dataset4220,dataset3785
dataset382,dataset274,dataset7542,dataset4229
dataset6132,dataset2847,dataset4666,dataset796
dataset5323,dataset4804,dataset5394,dataset112
dataset5501,dataset1142,dataset3810,dataset6304
dataset6852,dataset214,dataset9655,dataset1124
dataset4368,dataset1106,dataset2267,dataset4706
dataset2224,dataset2041,dataset6108,dataset8908
dataset3988,dataset6778,dataset4844,dataset8754
dataset8455,dataset9374,dataset834,dataset2327
dataset1773,dataset5418,dataset6164,dataset5402
dataset2073,dataset7021,dataset5657,dataset463
dataset6905,dataset4852,dataset797,dataset8359
dataset8125,dataset9547,dataset2150,dataset6503
dataset4564,dataset5990,dataset6885,dataset9985
dataset5272,dataset1562,dataset9811,dataset6536
dataset1047,dataset7814,dataset1098,dataset5720
dataset2639,dataset1052,dataset7996,dataset8201
dataset858,dataset6880,dataset6495,dataset9438
dataset612,dataset7108,dataset2044,dataset2854
dataset8864,dataset2403,dataset8849,dataset96
dataset3569,dataset9227,dataset223,dataset9517
dataset9516,dataset7630,dataset4569,dataset6090
dataset7878,dataset4625,dataset4037,dataset6104
dataset3436,dataset3826,dataset8094,dataset9543
dataset9026,dataset4937,dataset2490,dataset3813
dataset1173,dataset686,dataset8078,dataset1831
dataset7555,dataset601,dataset8502,dataset2928
dataset7526,dataset9243,dataset5334,dataset9250
dataset3821,dataset31,dataset8037,dataset1135
dataset7099,dataset6730,dataset4108,dataset1224
dataset9101,dataset5073,dataset344,dataset7078
dataset1059,dataset7977,dataset6199,dataset4665
dataset4824,dataset497,dataset7368,dataset1309
dataset3139,dataset2680,dataset4959,dataset2331
dataset8884,dataset429,dataset7426,dataset6062
dataset2778,dataset6759,dataset173,dataset9033
dataset6946,dataset49,dataset8235,dataset8370
dataset4128,dataset5484,dataset6050,dataset7926
dataset4297,dataset8127,dataset8832,dataset1274
dataset948,dataset907,dataset30,dataset1675
dataset1471,dataset6823,dataset5792,dataset9131
dataset2575,dataset7133,dataset3148,dataset3394
dataset8071,dataset8188,dataset5078,dataset2423
dataset9381,dataset3020,dataset5496,dataset8082
dataset7654,dataset100,dataset4924,dataset596
dataset3221,dataset7975,dataset2282,dataset3548
dataset5805,dataset45,dataset979,dataset8122
dataset9850,dataset1607,dataset5655,dataset6681
dataset6484,dataset4085,dataset3017,dataset553
dataset296,dataset9066,dataset6115,dataset4406
dataset7264,dataset2718,dataset9799,dataset1781
dataset3505,dataset1340,dataset8261,dataset6094
dataset934,dataset7867,dataset1833,dataset8672
dataset8124,dataset2454,dataset7758,dataset7596
dataset7994,dataset1256,dataset6374,dataset2042
dataset7210,dataset6159,dataset3305,dataset4473
dataset785,dataset5796,dataset1513,dataset1356
dataset7286,dataset560,dataset2136,dataset9421
dataset5885,dataset2687,dataset3168,dataset3199
dataset9358,dataset9268,dataset4882,dataset3258
dataset8998,dataset1959,dataset8215,dataset1532
dataset4570,dataset9557,dataset2855,dataset8673
dataset5589,dataset1286,dataset7873,dataset3675
dataset3376,dataset8490,dataset7204,dataset3684
dataset8489,dataset5263,dataset2850,dataset9469
dataset6649,dataset1722,dataset5517,dataset5929
dataset4190,dataset8936,dataset7061,dataset2217
dataset615,dataset9917,dataset154,dataset4259
dataset3235,dataset9958,dataset8603,dataset2523
dataset393,dataset2299,dataset3187,dataset9835
dataset2533,dataset247,dataset525,dataset768
dataset8852,dataset6528,dataset5787,dataset8979
dataset4598,dataset3320,dataset122,dataset1307
dataset1596,dataset1794,dataset1227,dataset9975
dataset6699,dataset9574,dataset8131,dataset8296
dataset1105,dataset6136,dataset8457,dataset2140
dataset7467,dataset6061,dataset6287,dataset7826
dataset6925,dataset1335,dataset6849,dataset1500
dataset377,dataset3500,dataset3101,dataset1079
dataset6870,dataset6926,dataset2380,dataset3003
dataset3738,dataset1465,dataset933,dataset5481
dataset2952,dataset5136,dataset5097,dataset4029
dataset969,dataset3983,dataset1395,dataset9684
dataset1223,dataset34,dataset9136,dataset8280
dataset581,dataset9738,dataset3835,dataset9014
dataset1531,dataset778,dataset7593,dataset5428
dataset4074,dataset5105,dataset7222,dataset9595
dataset4740,dataset776,dataset8168,dataset4821
dataset9427,dataset127,dataset1345,dataset524
dataset8270,dataset2325,dataset4774,dataset4330
dataset8245,dataset4277,dataset5213,dataset1586
dataset3892,dataset6752,dataset4836,dataset4140
dataset2500,dataset508,dataset6802,dataset2052
dataset8788,dataset5282,dataset6100,dataset1021
dataset5524,dataset8995,dataset2247,dataset3263
dataset4656,dataset8181,dataset6853,dataset8523
dataset4298,dataset7413,dataset6492,dataset7166
dataset716,dataset9437,dataset4590,dataset9105
dataset3007,dataset1890,dataset1673,dataset4526
dataset5330,dataset7692,dataset2146,dataset6857
dataset8544,dataset9012,dataset2659,dataset2964
dataset8199,dataset4116,dataset2046,dataset7355
dataset8023,dataset5738,dataset9171,dataset809
dataset620,dataset9264,dataset5936,dataset8542
dataset7486,dataset634,dataset3314,dataset6504
dataset4126,dataset8870,dataset9036,dataset2985
dataset3057,dataset6077,dataset9385,dataset7924
dataset7493,dataset6617,dataset5004,dataset6685
dataset1628,dataset7883,dataset9745,dataset2722
dataset2028,dataset2388,dataset5612,dataset9747
dataset7460,dataset3218,dataset5010,dataset6990
dataset2529,dataset6314,dataset6187,dataset4410
dataset3026,dataset1435,dataset8876,dataset7750
dataset7674,dataset7708,dataset7792,dataset3515
dataset6162,dataset1631,dataset2499,dataset474
dataset1400,dataset8692,dataset2138,dataset5198
dataset8372,dataset5313,dataset2845,dataset2442
dataset4917,dataset3937,dataset2471,dataset2060
dataset9847,dataset3226,dataset7527,dataset7177
dataset327,dataset8316,dataset2250,dataset326
dataset80,dataset5462,dataset4667,dataset1429
dataset677,dataset8380,dataset421,dataset3479
dataset6727,dataset616,dataset3078,dataset402
dataset26,dataset7571,dataset9332,dataset6393
dataset9830,dataset9507,dataset1073,dataset1766
dataset4317,dataset5424,dataset9592,dataset7185
dataset3624,dataset3729,dataset7637,dataset2345
dataset952,dataset9000,dataset8161,dataset9304
dataset950,dataset6283,dataset2620,dataset8790
dataset3948,dataset5279,dataset718,dataset8068
dataset9020,dataset3368,dataset1765,dataset2258
dataset3343,dataset2651,dataset6403,dataset8132
dataset7023,dataset6697,dataset8414,dataset1321
dataset5476,dataset9546,dataset9481,dataset6168
dataset3049,dataset1372,dataset715,dataset1681
dataset1181,dataset2328,dataset1603,dataset7283
dataset5830,dataset8116,dataset2176,dataset9046
dataset1843,dataset543,dataset5111,dataset6670
dataset2829,dataset7362,dataset4754,dataset901
dataset6591,dataset7746,dataset2960,dataset2085
dataset747,dataset4800,dataset8633,dataset5752
dataset1447,dataset1803,dataset6259,dataset7198
dataset7453,dataset5355,dataset6895,dataset5617
dataset3469,dataset1054,dataset4206,dataset2970
dataset3724,dataset8703,dataset6829,dataset3752
dataset9139,dataset527,dataset9656,dataset9486
dataset6850,dataset5477,dataset3011,dataset8655
dataset9515,dataset6449,dataset5944,dataset3014
dataset5044,dataset8102,dataset4476,dataset6640
dataset5145,dataset4629,dataset2717,dataset9645
dataset9941,dataset507,dataset4522,dataset3404
dataset7791,dataset9559,dataset3039,dataset1462
dataset6549,dataset4361,dataset2871,dataset8915
dataset8065,dataset5849,dataset5801,dataset9600
dataset4644,dataset7956,dataset2102,dataset4142
dataset9425,dataset5913,dataset6779,dataset4213
dataset4433,dataset1350,dataset2618,dataset1031
dataset3805,dataset4327,dataset9593,dataset4389
dataset7939,dataset3285,dataset6200,dataset8587
dataset7051,dataset9165,dataset9084,dataset4353
dataset3160,dataset7267,dataset7229,dataset4574
dataset6933,dataset2861,dataset8738,dataset3301
dataset387,dataset5599,dataset7642,dataset2126
dataset3580,dataset5435,dataset5471,dataset6776
dataset9106,dataset161,dataset9666,dataset1048
dataset8319,dataset7119,dataset6505,dataset1144
dataset8459,dataset5716,dataset5840,dataset8242
dataset675,dataset4417,dataset6081,dataset8054
dataset4994,dataset8285,dataset7022,dataset3250
dataset2822,dataset6254,dataset453,dataset9113
dataset6992,dataset8138,dataset6396,dataset8641
dataset2658,dataset3093,dataset5560,dataset1886
dataset2768,dataset2833,dataset7473,dataset7320
dataset7934,dataset4539,dataset5179,dataset8487
dataset7189,dataset1262,dataset75,dataset6427
dataset6497,dataset4188,dataset7512,dataset6567
dataset5404,dataset1546,dataset2072,dataset6683
dataset2352,dataset7049,dataset2307,dataset2309
dataset765,dataset7947,dataset2379,dataset6489
dataset9013,dataset5959,dataset985,dataset6706
dataset9832,dataset5328,dataset6416,dataset9758
dataset8052,dataset7485,dataset697,dataset3570
dataset3130,dataset7474,dataset7888,dataset7914
dataset9609,dataset5039,dataset9839,dataset8630
dataset3158,dataset3141,dataset8006,dataset1730
dataset1544,dataset7665,dataset5977,dataset87
dataset2633,dataset2631,dataset3831,dataset9032
dataset3397,dataset4165,dataset7466,dataset3714
dataset457,dataset3351,dataset8905,dataset5749
dataset102,dataset1650,dataset8927,dataset7337
dataset1001,dataset8531,dataset6919,dataset2406
dataset9148,dataset1645,dataset43,dataset2065
dataset6146,dataset4318,dataset7863,dataset6128
dataset2692,dataset3418,dataset2453,dataset7245
dataset9021,dataset5256,dataset9280,dataset7019
dataset392,dataset9213,dataset5747,dataset5684
dataset4107,dataset9434,dataset1866,dataset904
dataset2430,dataset2338,dataset6749,dataset3745
dataset2064,dataset2510,dataset5620,dataset3956
dataset5159,dataset4472,dataset9045,dataset5343
dataset5400,dataset5286,dataset4906,dataset3909
dataset8911,dataset3445,dataset8678,dataset1313
dataset3492,dataset2846,dataset308,dataset5742
dataset9909,dataset1479,dataset6562,dataset1710
dataset4782,dataset7835,dataset7269,dataset9570
dataset7876,dataset7472,dataset5582,dataset281
dataset8930,dataset2837,dataset5144,dataset7194
dataset2653,dataset4372,dataset3591,dataset8993
dataset4179,dataset6255,dataset2101,dataset8755
dataset1491,dataset4290,dataset5352,dataset5454
dataset9983,dataset9829,dataset4862,dataset8234
dataset1070,dataset9849,dataset8922,dataset7335
dataset4082,dataset4792,dataset6065,dataset5461
dataset8830,dataset5391,dataset9869,dataset3618
dataset7193,dataset7519,dataset6987,dataset3769
dataset3605,dataset3205,dataset5902,dataset794
dataset2216,dataset4768,dataset1932,dataset5381
dataset1009,dataset1167,dataset7182,dataset291
dataset6587,dataset7965,dataset7487,dataset2401
dataset5961,dataset5309,dataset5417,dataset2927
dataset3336,dataset6429,dataset9629,dataset9824
dataset7997,dataset5636,dataset6470,dataset2693
dataset6269,dataset8403,dataset4000,dataset1097
dataset671,dataset6106,dataset9152,dataset831
dataset6430,dataset5514,dataset4597,dataset2514
dataset753,dataset8819,dataset996,dataset2517
dataset2081,dataset371,dataset5644,dataset3244
dataset40,dataset9631,dataset8813,dataset8715
dataset3153,dataset9670,dataset1955,dataset4160
dataset9158,dataset9846,dataset9704,dataset2623
dataset1012,dataset3747,dataset632,dataset5906
dataset1368,dataset3202,dataset9097,dataset9196
dataset1887,dataset1864,dataset4494,dataset5011
dataset1240,dataset126,dataset1664,dataset1741
dataset8281,dataset1893,dataset6816,dataset9222
dataset8343,dataset1348,dataset6840,dataset7417
dataset2810,dataset9474,dataset1636,dataset9963
dataset5369,dataset9288,dataset5764,dataset6708
dataset967,dataset6448,dataset3513,dataset3746
dataset6083,dataset6900,dataset5153,dataset6307
dataset1452,dataset3388,dataset2061,dataset6923
dataset6954,dataset140,dataset2879,dataset6154
dataset3575,dataset3313,dataset431,dataset3161
dataset7868,dataset9882,dataset8152,dataset2624
dataset2178,dataset1281,dataset8030,dataset4086
dataset7120,dataset1533,dataset8049,dataset7432
dataset8618,dataset7795,dataset220,dataset1610
dataset3787,dataset1329,dataset7433,dataset269
dataset2296,dataset7348,dataset317,dataset2978
dataset4817,dataset9623,dataset1996,dataset8987
dataset2695,dataset3120,dataset3178,dataset6242
dataset3217,dataset9587,dataset5690,dataset4747
dataset8474,dataset3001,dataset8172,dataset9406
dataset818,dataset4987,dataset205,dataset5934
dataset5235,dataset9770,dataset3761,dataset328
dataset4467,dataset7036,dataset1425,dataset1878
dataset1056,dataset7086,dataset9080,dataset2503
dataset4794,dataset639,dataset8955,dataset6075
dataset2473,dataset1282,dataset113,dataset3928
dataset3523,dataset7135,dataset7572,dataset7298
dataset2888,dataset789,dataset9859,dataset3323
dataset541,dataset8901,dataset6502,dataset4746
dataset9303,dataset1906,dataset4429,dataset3441
dataset5396,dataset4136,dataset8640,dataset8410
dataset8831,dataset3742,dataset2502,dataset5791
dataset682,dataset6338,dataset3661,dataset2668
dataset850,dataset228,dataset233,dataset1489
dataset5468,dataset7543,dataset9730,dataset3905
dataset1080,dataset8340,dataset1337,dataset3266
dataset5573,dataset1166,dataset4537,dataset954
dataset7331,dataset9120,dataset6485,dataset8859
dataset1851,dataset920,dataset74,dataset6217
dataset7664,dataset4541,dataset2906,dataset4571
dataset4927,dataset1,dataset6839,dataset5731
dataset7716,dataset3991,dataset3886,dataset8780
dataset9237,dataset142,dataset894,dataset3538
dataset9257,dataset9998,dataset6659,dataset663
dataset9251,dataset957,dataset3406,dataset4555
dataset2576,dataset1609,dataset7008,dataset2192
dataset9407,dataset7590,dataset978,dataset9633
dataset786,dataset6882,dataset202,dataset9175
dataset4876,dataset1041,dataset490,dataset7781
dataset7040,dataset7536,dataset9166,dataset7829
dataset3687,dataset8101,dataset4388,dataset5627
dataset7243,dataset6813,dataset7544,dataset7739
dataset4338,dataset2638,dataset5225,dataset4370
dataset2075,dataset6010,dataset4565,dataset7976
dataset9141,dataset7855,dataset8776,dataset3965
dataset3524,dataset4053,dataset1358,dataset7098
dataset2080,dataset284,dataset8506,dataset9389
dataset8594,dataset151,dataset1591,dataset7546
dataset6034,dataset1592,dataset3791,dataset3808
dataset951,dataset8246,dataset7589,dataset8279
dataset2384,dataset9598,dataset5285,dataset889
dataset6355,dataset9936,dataset1117,dataset3653
dataset7866,dataset5939,dataset7356,dataset1250
dataset5603,dataset3200,dataset2304,dataset8294
dataset2283,dataset1296,dataset629,dataset7470
dataset5662,dataset5998,dataset4238,dataset4779
dataset1212,dataset3180,dataset9231,dataset4098
dataset3705,dataset4322,dataset7788,dataset3175
dataset3136,dataset5549,dataset4905,dataset8496
dataset5351,dataset6397,dataset5376,dataset1136
dataset567,dataset2747,dataset4281,dataset9956
dataset9082,dataset717,dataset7392,dataset39
dataset3679,dataset8607,dataset8521,dataset6068
dataset3262,dataset9371,dataset7810,dataset7725
dataset2255,dataset6037,dataset3426,dataset6079
dataset3278,dataset7248,dataset6764,dataset621
dataset6999,dataset3880,dataset2909,dataset7701
dataset2797,dataset4295,dataset6333,dataset1910
dataset515,dataset5550,dataset3809,dataset2489
dataset4215,dataset7535,dataset8685,dataset6506
dataset1175,dataset6057,dataset1809,dataset8710
dataset724,dataset5031,dataset6783,dataset3989
dataset2203,dataset4945,dataset932,dataset4014
dataset5968,dataset7217,dataset8918,dataset1937
dataset7102,dataset835,dataset3370,dataset7304
dataset7448,dataset4713,dataset3987,dataset4925
dataset9467,dataset9164,dataset3245,dataset6989
dataset2622,dataset3615,dataset2118,dataset3552
dataset1305,dataset3979,dataset6451,dataset1199
dataset6715,dataset5048,dataset4199,dataset2934
dataset5891,dataset114,dataset7722,dataset7619
dataset5982,dataset8240,dataset9648,dataset9147
dataset872,dataset8028,dataset9458,dataset7903
dataset3561,dataset3691,dataset1891,dataset3208
dataset6736,dataset3900,dataset5957,dataset2548
dataset9860,dataset4448,dataset8194,dataset4825
dataset4614,dataset6652,dataset5173,dataset8798
dataset5984,dataset7296,dataset3940,dataset2290
dataset5945,dataset8086,dataset2765,dataset7016
dataset498,dataset8563,dataset9377,dataset179
dataset7263,dataset9497,dataset8218,dataset5367
dataset2954,dataset9627,dataset5602,dataset1214
dataset5182,dataset652,dataset2931,dataset3169
dataset5949,dataset8159,dataset7971,dataset8964
dataset3103,dataset631,dataset4013,dataset1242
dataset5190,dataset5387,dataset3096,dataset650
dataset3232,dataset7441,dataset1302,dataset3757
dataset6935,dataset2188,dataset9344,dataset2697
dataset842,dataset2784,dataset286,dataset3080
dataset7719,dataset563,dataset8792,dataset3294
dataset6557,dataset8823,dataset3514,dataset8024
dataset3302,dataset5915,dataset9962,dataset5551
dataset9096,dataset8239,dataset5101,dataset8314
dataset7132,dataset4818,dataset1420,dataset1003
dataset2730,dataset5606,dataset3451,dataset6818
dataset6350,dataset7018,dataset4292,dataset2346
dataset3549,dataset4914,dataset6623,dataset3102
dataset8909,dataset7727,dataset1811,dataset4068
dataset502,dataset4221,dataset3177,dataset9181
