material1,material2,material3,material4
dataset3317,dataset7720,dataset6786,dataset8362
dataset650,dataset6744,dataset4916,dataset4338
dataset2549,dataset8695,dataset8746,dataset9028
dataset8093,dataset614,dataset8224,dataset5178
dataset7390,dataset6899,dataset5277,dataset3182
dataset7000,dataset899,dataset2479,dataset2003
dataset9762,dataset1201,dataset5622,dataset3279
dataset328,dataset8674,dataset2359,dataset7698
dataset5210,dataset2029,dataset6706,dataset4780
dataset4046,dataset9197,dataset1744,dataset3022
dataset4648,dataset6295,dataset7432,dataset6513
dataset6111,dataset5869,dataset3701,dataset8839
dataset8596,dataset2094,dataset9702,dataset4085
dataset3696,dataset5440,dataset6829,dataset1851
dataset2624,dataset4966,dataset5679,dataset459
dataset3461,dataset2544,dataset3395,dataset80
dataset8053,dataset7830,dataset9323,dataset1099
dataset908,dataset4006,dataset4222,dataset5157
dataset8030,dataset4814,dataset4696,dataset7820
dataset8430,dataset3269,dataset4565,dataset8802
dataset131,dataset9750,dataset3127,dataset7194
dataset1464,dataset6772,dataset4936,dataset753
dataset1582,dataset4009,dataset7518,dataset3857
dataset6237,dataset1980,dataset2255,dataset9508
dataset9000,dataset7942,dataset730,dataset1328
dataset5572,dataset5523,dataset183,dataset590
dataset454,dataset5112,dataset8809,dataset4175
dataset2427,dataset2539,dataset1064,dataset1043
dataset4913,dataset1842,dataset2423,dataset832
dataset5770,dataset1257,dataset1243,dataset5025
dataset6843,dataset4716,dataset1181,dataset2182
dataset5881,dataset9552,dataset2738,dataset5834
dataset1166,dataset7827,dataset6015,dataset2944
dataset9535,dataset4208,dataset4764,dataset8626
dataset1676,dataset3456,dataset5050,dataset7920
dataset7315,dataset1885,dataset3631,dataset2159
dataset9787,dataset2578,dataset5982,dataset1357
dataset3366,dataset8147,dataset678,dataset9007
dataset7437,dataset1052,dataset6941,dataset4838
dataset8035,dataset3670,dataset3071,dataset8143
dataset1078,dataset5246,dataset3603,dataset4573
dataset4437,dataset432,dataset9531,dataset3843
dataset7466,dataset7364,dataset8266,dataset3199
dataset1628,dataset1559,dataset3766,dataset909
dataset467,dataset8049,dataset9875,dataset2067
dataset957,dataset4370,dataset4058,dataset8046
dataset9756,dataset1598,dataset4514,dataset337
dataset4497,dataset6251,dataset9806,dataset835
dataset2900,dataset6681,dataset8660,dataset3218
dataset4733,dataset6550,dataset1340,dataset788
dataset576,dataset5118,dataset7418,dataset7065
dataset3397,dataset8576,dataset5334,dataset4569
dataset6290,dataset7223,dataset9739,dataset2975
dataset3748,dataset2702,dataset9302,dataset2779
dataset8307,dataset5463,dataset1943,dataset9388
dataset9995,dataset1104,dataset2888,dataset9179
dataset4932,dataset4775,dataset4691,dataset4892
dataset9583,dataset5105,dataset1465,dataset7147
dataset1753,dataset1993,dataset2918,dataset4546
dataset634,dataset4310,dataset7961,dataset3510
dataset9938,dataset717,dataset1424,dataset1511
dataset5813,dataset5890,dataset9103,dataset3548
dataset1738,dataset6848,dataset1084,dataset911
dataset4167,dataset8281,dataset4686,dataset2839
dataset2874,dataset3406,dataset5994,dataset7672
dataset8703,dataset7123,dataset3940,dataset1001
dataset8057,dataset5161,dataset5365,dataset7765
dataset2192,dataset3116,dataset1102,dataset8524
dataset9858,dataset9942,dataset6986,dataset4629
dataset1118,dataset5887,dataset4099,dataset7864
dataset6113,dataset5587,dataset1890,dataset6059
dataset5168,dataset2968,dataset4094,dataset4294
dataset5862,dataset9554,dataset1227,dataset3164
dataset4911,dataset699,dataset1687,dataset4134
dataset7461,dataset5462,dataset9252,dataset9607
dataset4944,dataset2327,dataset857,dataset9324
dataset7120,dataset434,dataset5079,dataset9764
dataset3952,dataset8201,dataset2346,dataset8208
dataset2898,dataset6867,dataset2565,dataset8192
dataset4724,dataset9935,dataset1883,dataset1
dataset3431,dataset976,dataset6118,dataset8764
dataset3674,dataset7711,dataset3416,dataset9087
dataset354,dataset5510,dataset8725,dataset6394
dataset357,dataset8382,dataset7388,dataset4570
dataset208,dataset9581,dataset1383,dataset7764
dataset6301,dataset8817,dataset6670,dataset7267
dataset1364,dataset867,dataset6453,dataset1141
dataset6193,dataset6448,dataset9390,dataset3800
dataset2704,dataset4674,dataset5743,dataset2495
dataset7489,dataset3638,dataset4644,dataset9595
dataset1866,dataset419,dataset960,dataset1407
dataset8962,dataset4322,dataset3457,dataset5058
dataset2845,dataset1695,dataset4714,dataset3694
dataset2860,dataset3403,dataset7037,dataset5017
dataset2254,dataset7090,dataset99,dataset1276
dataset2669,dataset700,dataset9186,dataset8585
dataset5646,dataset1941,dataset3172,dataset4432
dataset9490,dataset3907,dataset1126,dataset4947
dataset7239,dataset2206,dataset8721,dataset2237
dataset217,dataset6540,dataset7914,dataset741
dataset834,dataset1247,dataset3041,dataset4620
dataset9667,dataset5138,dataset5712,dataset1785
dataset8454,dataset9708,dataset2585,dataset3621
dataset2655,dataset7236,dataset1401,dataset8562
dataset9574,dataset2756,dataset8304,dataset3063
dataset2510,dataset6326,dataset8034,dataset9174
dataset5822,dataset9895,dataset7594,dataset4884
dataset8749,dataset464,dataset4586,dataset7326
dataset709,dataset6140,dataset8233,dataset3413
dataset3827,dataset3126,dataset3334,dataset7580
dataset8961,dataset4901,dataset3400,dataset7270
dataset2879,dataset4869,dataset4080,dataset4897
dataset366,dataset4890,dataset4516,dataset6227
dataset9285,dataset7506,dataset1075,dataset2558
dataset1747,dataset7431,dataset6711,dataset8289
dataset1264,dataset6376,dataset5946,dataset3568
dataset2275,dataset7847,dataset204,dataset3369
dataset8252,dataset7260,dataset4352,dataset8483
dataset7061,dataset2252,dataset8408,dataset6888
dataset7721,dataset7208,dataset471,dataset8664
dataset8370,dataset3459,dataset4960,dataset7731
dataset5544,dataset5087,dataset6966,dataset5736
dataset8581,dataset1390,dataset5727,dataset1888
dataset3281,dataset6089,dataset7304,dataset4022
dataset8011,dataset8945,dataset8477,dataset9380
dataset448,dataset2266,dataset5525,dataset984
dataset3511,dataset138,dataset2600,dataset5417
dataset444,dataset2819,dataset3355,dataset7293
dataset6802,dataset2691,dataset8594,dataset551
dataset4925,dataset8389,dataset3602,dataset5263
dataset1565,dataset2800,dataset3693,dataset6413
dataset9776,dataset3329,dataset1655,dataset9239
dataset2420,dataset3981,dataset9304,dataset6058
dataset6261,dataset6897,dataset3729,dataset280
dataset1562,dataset9022,dataset8381,dataset7301
dataset7616,dataset2589,dataset8063,dataset1242
dataset2822,dataset3635,dataset958,dataset9033
dataset6815,dataset3541,dataset8686,dataset5656
dataset3918,dataset5820,dataset8154,dataset1909
dataset9654,dataset787,dataset975,dataset9384
dataset3044,dataset2298,dataset6282,dataset9643
dataset1965,dataset1940,dataset8209,dataset5710
dataset9349,dataset6874,dataset6650,dataset5000
dataset4782,dataset3476,dataset7524,dataset8919
dataset2781,dataset7729,dataset6907,dataset441
dataset147,dataset3056,dataset7379,dataset3517
dataset2609,dataset4266,dataset9315,dataset2730
dataset9929,dataset956,dataset955,dataset7138
dataset4220,dataset6078,dataset335,dataset9191
dataset6866,dataset4237,dataset336,dataset3646
dataset4587,dataset8939,dataset3087,dataset888
dataset1758,dataset1881,dataset4865,dataset3577
dataset893,dataset3178,dataset9106,dataset7395
dataset3991,dataset4024,dataset2369,dataset3680
dataset5924,dataset7218,dataset9065,dataset7728
dataset378,dataset6616,dataset7769,dataset1081
dataset5766,dataset2977,dataset8531,dataset6538
dataset1349,dataset6992,dataset165,dataset3949
dataset9884,dataset8925,dataset8869,dataset6905
dataset7875,dataset1976,dataset1810,dataset3363
dataset3915,dataset7602,dataset7632,dataset1555
dataset178,dataset9983,dataset9427,dataset1489
dataset3494,dataset751,dataset3132,dataset880
dataset9213,dataset8358,dataset8679,dataset8002
dataset565,dataset735,dataset2978,dataset9135
dataset1932,dataset428,dataset589,dataset4227
dataset7943,dataset8264,dataset5227,dataset2038
dataset9193,dataset9950,dataset4256,dataset946
dataset5309,dataset3404,dataset4895,dataset9378
dataset6296,dataset782,dataset1159,dataset4755
dataset3243,dataset6263,dataset3159,dataset7791
dataset1523,dataset604,dataset4337,dataset5666
dataset3896,dataset6880,dataset9510,dataset9494
dataset5535,dataset7591,dataset7863,dataset8641
dataset4307,dataset4658,dataset233,dataset9997
dataset2637,dataset9785,dataset7296,dataset4028
dataset922,dataset1822,dataset2608,dataset7087
dataset9794,dataset173,dataset2281,dataset9807
dataset4509,dataset8842,dataset8616,dataset8075
dataset5165,dataset5581,dataset6079,dataset9281
dataset2469,dataset6434,dataset6797,dataset765
dataset2013,dataset9865,dataset8352,dataset4448
dataset1252,dataset2439,dataset5386,dataset2118
dataset1920,dataset2841,dataset8620,dataset9788
dataset668,dataset5968,dataset2728,dataset8354
dataset7403,dataset4038,dataset3454,dataset7897
dataset2025,dataset4701,dataset8720,dataset1608
dataset1345,dataset1935,dataset6965,dataset6357
dataset7325,dataset9698,dataset9446,dataset8929
dataset3558,dataset4961,dataset2004,dataset646
dataset4830,dataset643,dataset1977,dataset7578
dataset2997,dataset1689,dataset6400,dataset8198
dataset502,dataset3075,dataset3489,dataset5274
dataset1410,dataset3338,dataset5185,dataset9971
dataset7812,dataset5506,dataset2557,dataset5521
dataset9905,dataset7155,dataset5983,dataset252
dataset3716,dataset6450,dataset1397,dataset7557
dataset9650,dataset290,dataset5216,dataset1153
dataset3424,dataset6634,dataset3504,dataset9970
dataset5996,dataset4089,dataset3186,dataset7314
dataset9789,dataset5108,dataset8636,dataset8405
dataset5258,dataset6178,dataset4284,dataset8503
dataset2945,dataset3726,dataset8305,dataset3271
dataset3026,dataset2668,dataset5420,dataset7893
dataset73,dataset3583,dataset1296,dataset9062
dataset6230,dataset9586,dataset6645,dataset8640
dataset327,dataset7333,dataset1720,dataset6127
dataset426,dataset4727,dataset2284,dataset1679
dataset5795,dataset9418,dataset4144,dataset5750
dataset119,dataset9205,dataset1526,dataset5297
dataset6106,dataset8709,dataset9439,dataset3834
dataset8973,dataset3723,dataset5199,dataset4909
dataset4075,dataset856,dataset2654,dataset2804
dataset5014,dataset7280,dataset7156,dataset3325
dataset6853,dataset2835,dataset5468,dataset1617
dataset2351,dataset1554,dataset8825,dataset9577
dataset4971,dataset6990,dataset7109,dataset8396
dataset3209,dataset8629,dataset1613,dataset7999
dataset9542,dataset2194,dataset1652,dataset8017
dataset5910,dataset6747,dataset1376,dataset4434
dataset8602,dataset6816,dataset4386,dataset8697
dataset4331,dataset5174,dataset4393,dataset8864
dataset287,dataset7927,dataset2709,dataset1263
dataset1740,dataset2441,dataset7456,dataset5241
dataset9438,dataset1651,dataset7426,dataset1394
dataset5442,dataset686,dataset6050,dataset1928
dataset9769,dataset8424,dataset6377,dataset1611
dataset4241,dataset8769,dataset615,dataset4970
dataset9636,dataset3085,dataset5591,dataset5531
dataset4462,dataset2960,dataset1853,dataset1238
dataset122,dataset7107,dataset3932,dataset273
dataset2418,dataset6663,dataset627,dataset901
dataset8850,dataset3549,dataset9072,dataset3347
dataset510,dataset8994,dataset6623,dataset2170
dataset2712,dataset4081,dataset5367,dataset5718
dataset6752,dataset2337,dataset2870,dataset5851
dataset7949,dataset6407,dataset790,dataset9006
dataset8556,dataset9814,dataset4384,dataset2476
dataset3434,dataset6496,dataset9707,dataset8827
dataset3714,dataset7550,dataset4558,dataset3221
dataset9044,dataset6585,dataset2643,dataset1779
dataset7833,dataset7025,dataset1806,dataset7826
dataset2599,dataset466,dataset3387,dataset4299
dataset1513,dataset289,dataset2035,dataset8393
dataset2859,dataset5335,dataset4172,dataset2112
dataset8251,dataset9236,dataset3986,dataset8341
dataset9251,dataset430,dataset948,dataset7761
dataset8054,dataset5888,dataset1535,dataset3808
dataset3135,dataset5809,dataset5290,dataset5912
dataset4130,dataset8880,dataset6885,dataset1459
dataset23,dataset8687,dataset3203,dataset9110
dataset5763,dataset9357,dataset209,dataset8545
dataset460,dataset5155,dataset1344,dataset6532
dataset3895,dataset5260,dataset5993,dataset245
dataset5649,dataset8156,dataset7453,dataset8554
dataset3466,dataset5661,dataset6515,dataset1338
dataset4876,dataset4995,dataset8004,dataset6516
dataset3824,dataset8532,dataset271,dataset8767
dataset9375,dataset4117,dataset749,dataset1893
dataset3725,dataset9838,dataset2793,dataset4214
dataset8085,dataset4388,dataset8711,dataset7861
dataset2611,dataset3562,dataset1180,dataset1142
dataset6397,dataset6785,dataset4032,dataset3493
dataset9555,dataset8710,dataset6766,dataset9352
dataset8740,dataset9943,dataset8996,dataset813
dataset9497,dataset3267,dataset8960,dataset3139
dataset9234,dataset7299,dataset6487,dataset672
dataset4499,dataset3296,dataset7898,dataset9327
dataset5031,dataset8732,dataset969,dataset5541
dataset927,dataset65,dataset1421,dataset4297
dataset789,dataset2154,dataset9934,dataset7700
dataset6149,dataset269,dataset8799,dataset6385
dataset8647,dataset1782,dataset6278,dataset8592
dataset5109,dataset3359,dataset7577,dataset1979
dataset1225,dataset2963,dataset9037,dataset9509
dataset9685,dataset4862,dataset7471,dataset4176
dataset171,dataset3731,dataset7443,dataset7207
dataset401,dataset8487,dataset5211,dataset2811
dataset6531,dataset8803,dataset2503,dataset2149
dataset4572,dataset5782,dataset5985,dataset4841
dataset54,dataset4756,dataset1299,dataset7631
dataset9276,dataset5208,dataset8541,dataset6276
dataset4034,dataset5711,dataset4396,dataset9633
dataset9159,dataset8645,dataset4305,dataset9727
dataset7179,dataset7714,dataset9512,dataset4128
dataset3676,dataset2967,dataset4793,dataset9407
dataset3449,dataset3228,dataset1952,dataset7408
dataset519,dataset4597,dataset9269,dataset6780
dataset8470,dataset4718,dataset1531,dataset350
dataset132,dataset3959,dataset4626,dataset3143
dataset5920,dataset5897,dataset8876,dataset3889
dataset7059,dataset8897,dataset1025,dataset78
dataset19,dataset242,dataset2020,dataset1486
dataset4826,dataset7772,dataset4348,dataset1342
dataset6666,dataset7908,dataset4811,dataset6784
dataset4385,dataset9550,dataset7338,dataset6426
dataset1110,dataset7523,dataset5791,dataset4014
dataset5119,dataset2986,dataset1016,dataset2131
dataset8161,dataset250,dataset940,dataset685
dataset9391,dataset292,dataset2274,dataset6350
dataset1354,dataset9278,dataset2242,dataset8238
dataset886,dataset439,dataset2037,dataset8914
dataset2365,dataset2896,dataset6327,dataset9271
dataset3762,dataset8675,dataset1269,dataset2342
dataset9334,dataset4912,dataset6641,dataset2325
dataset2673,dataset5528,dataset7317,dataset3093
dataset1919,dataset7005,dataset9241,dataset30
dataset953,dataset1891,dataset1663,dataset1898
dataset8765,dataset3724,dataset9010,dataset1588
dataset4439,dataset2380,dataset4940,dataset738
dataset1823,dataset8617,dataset8498,dataset4790
dataset9847,dataset4721,dataset5204,dataset4645
dataset2129,dataset8611,dataset3394,dataset3665
dataset4875,dataset27,dataset6132,dataset4446
dataset5563,dataset3739,dataset4630,dataset2596
dataset4486,dataset4090,dataset737,dataset3150
dataset769,dataset3817,dataset6841,dataset7158
dataset1114,dataset8573,dataset9257,dataset3253
dataset618,dataset1520,dataset1901,dataset9318
dataset2775,dataset2560,dataset3557,dataset154
dataset8977,dataset6304,dataset5856,dataset7450
dataset5971,dataset8735,dataset5772,dataset7126
dataset3211,dataset523,dataset5107,dataset1991
dataset2930,dataset9372,dataset3046,dataset7642
dataset4440,dataset3469,dataset7148,dataset6692
dataset693,dataset8608,dataset6329,dataset7978
dataset5333,dataset7656,dataset1022,dataset7981
dataset4528,dataset3038,dataset3051,dataset3819
dataset5243,dataset6855,dataset801,dataset6134
dataset8135,dataset5979,dataset7434,dataset1186
dataset4165,dataset4943,dataset3651,dataset9175
dataset6954,dataset124,dataset6825,dataset7872
dataset7940,dataset4020,dataset7552,dataset9808
dataset9445,dataset343,dataset5187,dataset5906
dataset4339,dataset8152,dataset1793,dataset9041
dataset1204,dataset7604,dataset7478,dataset185
dataset2931,dataset8058,dataset8683,dataset1892
dataset1292,dataset3012,dataset4990,dataset7407
dataset7251,dataset9793,dataset6823,dataset4261
dataset986,dataset6225,dataset3728,dataset7531
dataset1955,dataset2466,dataset8159,dataset9655
dataset4369,dataset9568,dataset5768,dataset211
dataset9504,dataset8255,dataset2422,dataset8338
dataset3677,dataset3448,dataset4211,dataset5964
dataset9646,dataset3938,dataset4044,dataset3569
dataset9686,dataset6738,dataset3094,dataset8329
dataset140,dataset6324,dataset8086,dataset7429
dataset2285,dataset9184,dataset4550,dataset4683
dataset8165,dataset7103,dataset1903,dataset7980
dataset8187,dataset6725,dataset7782,dataset9977
dataset6495,dataset7322,dataset6173,dataset578
dataset243,dataset3551,dataset9710,dataset6159
dataset2550,dataset2581,dataset3447,dataset4883
dataset2426,dataset164,dataset4260,dataset276
dataset5532,dataset1217,dataset6501,dataset5765
dataset2190,dataset7781,dataset9392,dataset5424
dataset4910,dataset1443,dataset4399,dataset9536
dataset9161,dataset4323,dataset3886,dataset3820
dataset361,dataset9904,dataset529,dataset7695
dataset5514,dataset6374,dataset1917,dataset3254
dataset3911,dataset8743,dataset4239,dataset2467
dataset1626,dataset3352,dataset2588,dataset9090
dataset9001,dataset848,dataset1123,dataset108
dataset4275,dataset2615,dataset1071,dataset5084
dataset6155,dataset755,dataset7834,dataset1058
dataset2675,dataset1160,dataset8797,dataset6955
dataset9093,dataset6087,dataset3364,dataset3236
dataset8638,dataset6000,dataset8815,dataset8871
dataset8006,dataset5914,dataset4070,dataset2483
dataset2701,dataset9701,dataset5093,dataset1769
dataset6252,dataset9721,dataset9518,dataset7111
dataset7283,dataset8275,dataset8091,dataset3307
dataset2368,dataset1986,dataset8409,dataset9080
dataset5642,dataset6862,dataset5519,dataset386
dataset7006,dataset6464,dataset6638,dataset5745
dataset8779,dataset6241,dataset7074,dataset4133
dataset9068,dataset3428,dataset4470,dataset6682
dataset5720,dataset8986,dataset3985,dataset748
dataset4994,dataset1158,dataset4272,dataset1293
dataset7477,dataset4192,dataset8877,dataset1768
dataset4963,dataset5955,dataset9821,dataset4951
dataset4017,dataset882,dataset1178,dataset3426
dataset2050,dataset4697,dataset4533,dataset3468
dataset9331,dataset1273,dataset7462,dataset632
dataset9430,dataset5614,dataset7962,dataset6665
dataset2014,dataset766,dataset8436,dataset1298
dataset8567,dataset5690,dataset918,dataset240
dataset528,dataset5651,dataset6733,dataset5868
dataset7214,dataset1130,dataset7233,dataset1845
dataset7546,dataset6805,dataset9627,dataset6457
dataset8425,dataset1801,dataset4853,dataset6053
dataset3875,dataset2672,dataset4661,dataset8917
dataset2055,dataset4013,dataset6183,dataset9094
dataset4656,dataset9520,dataset9648,dataset7505
dataset9098,dataset5701,dataset9283,dataset8400
dataset7691,dataset2867,dataset3323,dataset6947
dataset2626,dataset4707,dataset3552,dataset5114
dataset1036,dataset1592,dataset5171,dataset17
dataset2133,dataset4583,dataset9502,dataset711
dataset3235,dataset7816,dataset9043,dataset3996
dataset9723,dataset8369,dataset6387,dataset3092
dataset8759,dataset2586,dataset5247,dataset2583
dataset6647,dataset3372,dataset7937,dataset1867
dataset9538,dataset8158,dataset9962,dataset5818
dataset1728,dataset1282,dataset5311,dataset2402
dataset5625,dataset797,dataset9978,dataset9307
dataset4955,dataset6996,dataset1825,dataset4409
dataset9755,dataset5181,dataset2692,dataset2180
dataset2496,dataset2854,dataset1812,dataset3571
dataset144,dataset7178,dataset9034,dataset254
dataset2665,dataset3386,dataset1408,dataset4371
dataset2660,dataset7372,dataset4179,dataset919
dataset3277,dataset7662,dataset5592,dataset7723
dataset3722,dataset2828,dataset1539,dataset8820
dataset2776,dataset5908,dataset3573,dataset4682
dataset2937,dataset4655,dataset564,dataset8423
dataset1449,dataset5867,dataset6845,dataset6085
dataset5034,dataset1112,dataset3892,dataset3217
dataset5113,dataset4819,dataset7590,dataset7892
dataset2528,dataset6640,dataset556,dataset3069
dataset8327,dataset1233,dataset404,dataset4193
dataset223,dataset9784,dataset8600,dataset3120
dataset8295,dataset9933,dataset5133,dataset6402
dataset9758,dataset9817,dataset7985,dataset5240
dataset7988,dataset3035,dataset4464,dataset6375
dataset4201,dataset9603,dataset5954,dataset6835
dataset4492,dataset1244,dataset3072,dataset1672
dataset9693,dataset9499,dataset8039,dataset8223
dataset5051,dataset6061,dataset5748,dataset4992
dataset6314,dataset2853,dataset8898,dataset3502
dataset8789,dataset5903,dataset798,dataset330
dataset4194,dataset9910,dataset5526,dataset2198
dataset5320,dataset234,dataset2433,dataset7529
dataset1387,dataset3149,dataset6485,dataset5504
dataset9532,dataset6430,dataset9326,dataset659
dataset6396,dataset9210,dataset9245,dataset9403
dataset4473,dataset9913,dataset7767,dataset3970
dataset8717,dataset1817,dataset9666,dataset8775
dataset831,dataset137,dataset9465,dataset2391
dataset7017,dataset5828,dataset5224,dataset1185
dataset6982,dataset3806,dataset5659,dataset8946
dataset4301,dataset4463,dataset596,dataset4929
dataset6265,dataset7676,dataset4736,dataset5191
dataset8870,dataset4398,dataset9653,dataset1696
dataset3850,dataset4365,dataset7851,dataset1202
dataset9320,dataset1706,dataset7846,dataset375
dataset8290,dataset6277,dataset3761,dataset2317
dataset7836,dataset3286,dataset2693,dataset1869
dataset9644,dataset9827,dataset9582,dataset3627
dataset3242,dataset9856,dataset3931,dataset1474
dataset6210,dataset70,dataset7936,dataset2374
dataset8041,dataset6685,dataset8110,dataset823
dataset7770,dataset8887,dataset6798,dataset8469
dataset1393,dataset1482,dataset4832,dataset9170
dataset8138,dataset7547,dataset9077,dataset623
dataset153,dataset1168,dataset1392,dataset1624
dataset1048,dataset6629,dataset4424,dataset1684
dataset2081,dataset3233,dataset5513,dataset9766
dataset6994,dataset9084,dataset9891,dataset3634
dataset566,dataset2644,dataset1780,dataset3114
dataset50,dataset3534,dataset8417,dataset9400
dataset8899,dataset3343,dataset9609,dataset2741
dataset744,dataset5341,dataset2183,dataset3506
dataset7268,dataset2243,dataset1091,dataset7576
dataset3052,dataset9658,dataset8485,dataset184
dataset5319,dataset6632,dataset7968,dataset6145
dataset2489,dataset2991,dataset5956,dataset3191
dataset1503,dataset8848,dataset9907,dataset6417
dataset316,dataset5699,dataset6439,dataset4389
dataset9008,dataset6103,dataset6543,dataset8442
dataset7544,dataset4989,dataset1665,dataset3869
dataset4219,dataset6114,dataset1119,dataset4246
dataset420,dataset9455,dataset8,dataset5047
dataset7152,dataset6235,dataset9796,dataset3707
dataset9652,dataset5040,dataset3297,dataset1773
dataset6431,dataset3318,dataset3181,dataset3398
dataset8666,dataset64,dataset5913,dataset3576
dataset3503,dataset998,dataset2432,dataset6710
dataset8928,dataset7637,dataset2007,dataset3883
dataset8077,dataset4941,dataset8248,dataset2617
dataset5074,dataset6676,dataset2517,dataset768
dataset762,dataset980,dataset8040,dataset4522
dataset5085,dataset5830,dataset2073,dataset4713
dataset3383,dataset3811,dataset7187,dataset4519
dataset8199,dataset5794,dataset8646,dataset7638
dataset2332,dataset5394,dataset3368,dataset2921
dataset8014,dataset7336,dataset2946,dataset6820
dataset158,dataset8696,dataset1742,dataset3200
dataset8613,dataset7164,dataset9757,dataset4482
dataset3727,dataset8160,dataset7153,dataset7398
dataset7405,dataset3968,dataset6469,dataset8142
dataset4728,dataset2640,dataset5874,dataset2614
dataset2231,dataset1333,dataset4592,dataset4616
dataset4773,dataset9619,dataset6713,dataset1574
dataset6693,dataset1131,dataset4392,dataset778
dataset6968,dataset1032,dataset3530,dataset6440
dataset1502,dataset2700,dataset6361,dataset800
dataset5267,dataset9397,dataset6463,dataset7026
dataset6247,dataset7766,dataset2306,dataset5810
dataset6353,dataset7813,dataset8031,dataset2040
dataset9700,dataset2725,dataset9503,dataset5733
dataset5821,dataset1275,dataset2310,dataset7543
dataset29,dataset1028,dataset8478,dataset2258
dataset496,dataset7088,dataset8517,dataset7047
dataset4699,dataset5621,dataset1783,dataset7131
dataset5635,dataset5103,dataset2697,dataset4753
dataset5938,dataset2622,dataset7330,dataset4475
dataset4333,dataset5988,dataset6708,dataset6484
dataset5616,dataset6216,dataset8027,dataset4487
dataset482,dataset6256,dataset44,dataset1125
dataset8510,dataset6336,dataset8141,dataset6380
dataset3777,dataset1304,dataset2265,dataset6100
dataset6598,dataset5546,dataset9506,dataset838
dataset9765,dataset9553,dataset9799,dataset5637
dataset7679,dataset8023,dataset1434,dataset9624
dataset2895,dataset8879,dataset1915,dataset8927
dataset540,dataset902,dataset1703,dataset1351
dataset7308,dataset750,dataset9657,dataset5757
dataset8863,dataset7068,dataset7858,dataset8991
dataset5756,dataset547,dataset5252,dataset2478
dataset7540,dataset2165,dataset3642,dataset839
dataset2209,dataset2247,dataset3624,dataset2115
dataset3436,dataset2726,dataset1188,dataset7004
dataset4639,dataset6042,dataset7060,dataset8219
dataset8433,dataset3866,dataset9728,dataset342
dataset935,dataset8997,dataset4574,dataset2222
dataset863,dataset6726,dataset9705,dataset1800
dataset2226,dataset3265,dataset8618,dataset4152
dataset3652,dataset5845,dataset5500,dataset4397
dataset639,dataset3118,dataset8464,dataset4467
dataset7592,dataset4554,dataset4356,dataset2625
dataset3779,dataset2455,dataset6508,dataset1189
dataset2072,dataset5478,dataset4415,dataset410
dataset7539,dataset4291,dataset2753,dataset2033
dataset3878,dataset3024,dataset3108,dataset4836
dataset5984,dataset7098,dataset2732,dataset6949
dataset3771,dataset2061,dataset7514,dataset2785
dataset5465,dataset9253,dataset5094,dataset9399
dataset20,dataset3689,dataset2340,dataset2996
dataset2964,dataset6967,dataset2103,dataset4839
dataset8455,dataset4263,dataset1856,dataset8915
dataset583,dataset9266,dataset5270,dataset4267
dataset8303,dataset2648,dataset6553,dataset6997
dataset4069,dataset1237,dataset6044,dataset1360
dataset6900,dataset8363,dataset6870,dataset8414
dataset9930,dataset3402,dataset4091,dataset1254
dataset7385,dataset5373,dataset8180,dataset9656
dataset9263,dataset1607,dataset7116,dataset9199
dataset6613,dataset8957,dataset4667,dataset8429
dataset1646,dataset104,dataset9695,dataset8883
dataset2400,dataset728,dataset4207,dataset4931
dataset389,dataset249,dataset3686,dataset4542
dataset4458,dataset7856,dataset8318,dataset7110
dataset5413,dataset8793,dataset6020,dataset2409
dataset5805,dataset9027,dataset7266,dataset535
dataset6491,dataset8214,dataset8634,dataset3382
dataset1688,dataset4741,dataset5626,dataset5921
dataset3881,dataset2184,dataset983,dataset3585
dataset2681,dataset1997,dataset7997,dataset2661
dataset97,dataset6851,dataset3769,dataset6104
dataset638,dataset2176,dataset4378,dataset9771
dataset7894,dataset3989,dataset4978,dataset6933
dataset9849,dataset9238,dataset1787,dataset4327
dataset5326,dataset815,dataset2271,dataset1631
dataset3292,dataset2219,dataset905,dataset4325
dataset9513,dataset6977,dataset2685,dataset5841
dataset6695,dataset4332,dataset2187,dataset3473
dataset2885,dataset499,dataset8849,dataset6850
dataset4670,dataset6893,dataset1116,dataset8502
dataset889,dataset334,dataset9079,dataset6162
dataset1205,dataset6249,dataset6914,dataset2682
dataset2214,dataset5949,dataset4646,dataset9981
dataset5915,dataset8805,dataset5354,dataset664
dataset127,dataset6959,dataset7027,dataset8791
dataset864,dataset2932,dataset1128,dataset258
dataset3090,dataset5879,dataset2221,dataset4113
dataset3156,dataset478,dataset3711,dataset1814
dataset5431,dataset572,dataset5348,dataset5006
dataset285,dataset5578,dataset9894,dataset2212
dataset5190,dataset3257,dataset8407,dataset3407
dataset8215,dataset7159,dataset40,dataset3
dataset3230,dataset6266,dataset3282,dataset3019
dataset7877,dataset7089,dataset2224,dataset6200
dataset1485,dataset6642,dataset452,dataset9368
dataset595,dataset2446,dataset4801,dataset6596
dataset2104,dataset7238,dataset2116,dataset4469
dataset4064,dataset3261,dataset820,dataset5271
dataset7459,dataset3649,dataset8840,dataset1476
dataset8521,dataset9096,dataset5664,dataset7664
dataset5273,dataset7675,dataset1677,dataset7402
dataset4153,dataset7692,dataset9588,dataset3482
dataset561,dataset1169,dataset8222,dataset4861
dataset5272,dataset6520,dataset2830,dataset3249
